8UPZ152|1996-04-04|Bermuda|Weehawken
CKQ-385|2016-09-18|Zimbabwe|Hatley
6HBS582|1988-08-08|Bahamas|Tidioute
HFI-529|1997-06-02|Mauritius|Algonac
5TKM341|2002-02-28|Australia|Geuda Springs
TNU-576|1972-09-01|Armenia|Hilmar
SBA-478|2004-03-12|Guinea-Bissau|Amado
RYF-0620|1982-08-03|Germany|Clatskanie
PIP-9544|2004-04-06|Montserrat|Cope
WIA-831|1992-03-02|Lithuania|Great Neck
QMN-0539|2001-06-18|Dominican Republic|Jacobsburg
IBJ-0533|2016-03-06|Colombia|Royalty
4XUU786|1991-02-20|Latvia|Lake City
OXP-755|1997-07-05|South Africa|Elbing
6OMH267|1992-05-20|Namibia|Sulligent
LJJ-0397|1975-11-24|Isle of Man|Newsome
MPL-760|2004-04-14|New Caledonia|Wendell
7PYI575|1990-02-24|Cayman Islands|Monida
FIG-0517|2004-09-13|Togo|East Compton
6QYC896|2000-12-22|Guyana|Cantril
PEX-214|2006-09-18|Uzbekistan|Koyuk
MDV-926|1994-03-19|Montenegro|Stillwell
7XBM112|2016-08-09|Martinique|Grassflat
NQM-668|2018-05-23|Mongolia|Sagerton
XER-083|1992-07-24|Singapore|Dover-Foxcroft
QOS-8310|1983-03-08|Ukraine|Watters
VJF-724|1984-03-09|Barbados|Sprout
BRQ-6083|1995-04-29|Philippines|Howardwick
BVC-8054|2001-01-02|Wallis and Futuna|Mountain Center
YXJ-254|2018-10-14|Chad|Calavo Gardens
NGF-9625|2014-07-08|Bolivia|Abrams
SYI-5987|1986-01-23|Jamaica|Excello
TES-891|1989-02-02|Mauritania|Liberty Lake
IXC-673|1974-04-30|Mauritius|Lorentz
RCM-0318|2005-02-08|Aruba|Logsden
OGC-0831|1994-05-06|Burundi|Canning
DXE-561|1985-01-21|Iraq|Millstone
6WCT595|1971-05-28|Iraq|Jameson
3JOV599|1974-12-08|Barbados|Rogersville
JNN-3513|1973-08-31|Egypt|Curlew
MCP-1228|1977-07-16|Iraq|South Ogden
6JCA646|1993-10-22|Singapore|Punta Gorda
KFW-713|1971-02-03|Zambia|Haddock
NLM-391|2014-07-20|Russian Federation|Gatewood
IKV-6743|1984-05-17|Guinea|Aetna
HOX-326|1999-10-09|Turks and Caicos Islands|Tundra
KMN-361|1981-08-03|Dominican Republic|Platte Woods
YIJ-1373|1994-01-04|United Kingdom|Laurel Gardens
XWV-2221|1970-08-27|Jamaica|Lime
ESU-877|1986-03-26|United States of America|Peever
GUP-174|1989-07-28|Tonga|Francis Creek
FSV-0426|1981-10-10|Belize|Wauneta
QSW-860|1980-05-04|Libyan Arab Jamahiriya|South Cle Elum
6JCR124|1996-11-17|Wallis and Futuna|Wall
BCZ-072|1991-07-20|Venezuela|Ambler
XSC-7922|2007-04-08|Greece|Slaughter Beach
9GOO117|2008-02-04|Faroe Islands|Holtville
TWX-102|1975-08-13|Mayotte|Saxonburg
CSD-332|1993-05-13|Macedonia|Webster Groves
PHH-978|1988-05-23|Armenia|Meigs
9OUJ792|1977-01-25|Pakistan|Forrest
DOZ-1691|1979-05-10|Jersey|Folcroft
QDT-256|1992-01-19|Turks and Caicos Islands|Fort Hunt
ZBL-0720|2008-07-14|Guatemala|Troutdale
4KRS459|2002-02-12|Netherlands|South Plains
THB-4789|1970-11-01|Madagascar|Shongaloo
2YEM281|1998-10-11|Sudan|Avonia
6GQS919|2015-06-19|Saint Martin|American Canyon
BWB-801|2018-01-14|Albania|Archbald
KKT-7017|2009-10-15|Croatia|Upper Crossroads
BOH-1052|1994-03-09|Bosnia and Herzegovina|McCordsville
4YVD934|2005-01-22|Nepal|Rio Rancho
RQA-3385|1979-08-06|Hong Kong|Lake Dalecarlia
OHH-2922|2016-09-30|Cayman Islands|Alanreed
5SLV937|1970-05-10|Congo|Fox Chase
RTW-3474|1991-06-18|Azerbaijan|Coffeeville
2BRR167|1989-06-02|Bouvet Island (Bouvetoya)|Morton
1XWT916|1975-10-28|Algeria|Huntsville
RER-4290|2005-03-28|San Marino|Belle Chasse
WAP-711|2005-05-17|Brazil|New Bern
PPD-2380|1973-04-10|Liberia|Lyle
GHC-996|1984-01-31|Malawi|Mabel
OYQ-454|1992-09-15|Antigua and Barbuda|Swifton
4HXV865|1972-05-05|Tajikistan|Wilders
JGY-579|1977-04-20|Costa Rica|Deer River
HHL-6410|1980-08-03|Bahrain|Del Rio
NOO-428|2013-07-19|Tajikistan|Shullsburg
XUG-6921|1990-05-16|Fiji|Idmon
1WTB655|1994-04-03|Indonesia|Bend
KNB-7992|1988-10-11|Tajikistan|Wharncliffe
NUB-847|2017-05-05|Belize|Jacobson
AVZ-800|1999-12-31|Antarctica (the territory South of 60 deg S)|Borden
TER-125|1983-09-05|Tajikistan|Rotonda
PBG-892|1982-10-03|Hungary|San Marino
LTH-217|2016-01-01|Suriname|Long
CFP-7460|2004-07-27|Guam|Becton
JCX-052|1988-04-17|Belize|Ville Platte
JRA-4740|1983-10-07|Iceland|Katonah
YSW-424|2009-11-22|Andorra|Rowan Bay
VIE-103|2004-02-23|Samoa|Fort Wingate
ZJC-652|1991-06-01|United Kingdom|Flat Rock
KSW-7132|2018-04-04|Timor-Leste|Kimbolton
FCU-094|1981-06-26|Montenegro|Bevington
NMM-8609|1970-05-16|Australia|Montalba
KEQ-1468|2001-10-23|Nigeria|Macks Creek
ZCY-5652|1981-10-12|Montenegro|Crystal City
BRY-6395|2007-10-23|Antarctica (the territory South of 60 deg S)|Garneill
9GRO342|1992-04-21|British Virgin Islands|West Carson
EMG-3153|1978-12-29|Slovenia|Cotton Plant
2NJL163|2010-11-15|Namibia|Theba
8WBO164|1995-05-06|Malaysia|Andes
5XQG456|2014-03-28|Afghanistan|Lake Charles
6UPN134|1976-04-15|French Polynesia|Troutdale
FVT-688|1994-05-23|Eritrea|Goodwin
QKO-3915|1997-04-30|Greece|Glassboro
ZWA-782|2017-11-03|Heard Island and McDonald Islands|Baraga
QSN-7424|1993-07-16|Syrian Arab Republic|Clive
OHM-928|1985-09-02|Bangladesh|Kirksey
5ITI143|1991-08-31|Congo|White Stone
5GZH732|1994-01-25|Indonesia|Martensdale
XPI-1677|2011-03-14|Svalbard & Jan Mayen Islands|Fairdale
7VJV566|1972-01-31|Hong Kong|Constableville
2GVE493|1971-03-06|Finland|Vinton
BHS-4113|2001-05-30|Tajikistan|Jupiter
SPG-8635|2014-09-09|Bouvet Island (Bouvetoya)|Mississippi City
6OKD186|2017-03-30|Reunion|Barnsdall
IEB-180|1983-05-19|Tajikistan|Liscomb
EGP-7770|2016-09-17|Northern Mariana Islands|Dukes
9ZDE279|2000-11-22|Qatar|Ely
ZPG-8964|1975-02-19|Netherlands|East Merrimack
SIG-1957|2008-02-02|Slovakia (Slovak Republic)|Espino
5VAT422|2011-11-07|American Samoa|Beech Bluff
NBN-7203|2014-08-30|Afghanistan|Grind Stone City
9VJO719|1997-03-18|Bahrain|Shillington
VTA-0208|1990-11-03|Finland|Yardley
6XQN688|2014-03-22|Nepal|Sabine Pass
KFZ-9916|1994-06-11|Cape Verde|Schererville
GJD-266|2003-04-05|Pitcairn Islands|West Orange
3VIA458|1975-12-30|Togo|Milladore
DKE-270|1970-12-18|Antigua and Barbuda|Blairsburg
FFP-184|1978-10-25|Lesotho|Higginsville
EHV-0621|2002-02-25|Denmark|Mellette
XSC-7533|2017-06-15|Algeria|Porterville
NBA-6284|1998-09-23|Nepal|Ladue
HEH-8930|1988-01-03|Romania|Red Bay
4LXX355|2008-08-17|Saint Kitts and Nevis|Pinta
RAR-1984|1981-10-08|Guyana|Maple Bay
2UKY887|1989-08-23|Grenada|Marathon City
7EYL577|1990-02-19|San Marino|Catahoula
GIU-6329|1971-11-08|Saint Kitts and Nevis|Portland Mills
1QWT651|1970-10-02|Heard Island and McDonald Islands|Tensaw
NZN-7680|2004-06-25|United States Virgin Islands|Julesburg
BGR-153|2007-12-13|British Virgin Islands|Davenport
2SKP224|2008-03-28|Puerto Rico|Ovid
XLP-351|2005-08-27|Czech Republic|Wyarno
ZGH-7689|1971-03-24|Iceland|Greenview
VIE-827|2000-03-24|Netherlands|Safety Harbor
JZX-9619|2002-06-07|Ireland|Pataha
KDX-0414|1993-12-16|Benin|Benjamin
4LLK728|1971-01-13|Liechtenstein|Oscoda
FQS-3367|1983-01-13|New Caledonia|Galloway
UYB-1815|1988-05-22|South Georgia and the South Sandwich Islands|Pottsville
TVI-070|1982-07-19|Guadeloupe|Mount Cory
GMN-564|2007-10-27|Mexico|Vananda
BTJ-4060|2001-04-03|Montserrat|Percle
UTR-6906|1976-05-17|Kuwait|Rafael Capo
OFP-356|1982-02-20|Slovakia (Slovak Republic)|Woods Cross
EOG-8270|1970-11-09|Denmark|Marshallville
1KEO265|2004-06-08|Burundi|Cutter
FUA-7367|2017-02-04|Wallis and Futuna|Free Soil
3EVC493|1990-01-06|Guernsey|Moravia
1AUO772|1986-07-31|Bangladesh|Fryeburg
TVO-8653|1975-08-31|Mauritania|Fieldon
6XWW195|1988-12-15|Togo|Chickaloon
QRI-0788|2001-04-26|Indonesia|Forestdale
1XBA683|1974-04-21|Gambia|College Springs
CXA-0720|1984-06-20|Brazil|Hon
LIF-6520|2012-04-03|Moldova|Lake Hiawatha
8IPC899|2002-01-04|Swaziland|Laurens
TFW-5586|1974-02-19|Suriname|Westhoff
2JFT229|1987-01-08|Peru|Coxs Mills
VOO-734|2007-04-18|Slovakia (Slovak Republic)|Cedaredge
9XOF555|1976-03-17|Liechtenstein|Onset
LZK-7204|1996-05-07|Liberia|Satin
3UHJ794|1971-11-29|Saint Kitts and Nevis|Linthicum Heights
GQY-5834|1973-07-07|Gabon|Sontag
WBX-0744|1990-04-05|Peru|Excelsior Estates
LTV-3833|1993-07-22|Germany|Fort Ransom
JFA-142|1971-09-07|Guinea-Bissau|Sprague River
GHA-683|2008-06-26|Mauritania|Mount Hebron
SGQ-3565|1988-04-08|Cambodia|Orion
DIJ-513|2004-10-27|Djibouti|Gu Oidak
JYI-795|1989-01-06|French Southern Territories|Deans
UZP-808|2013-03-12|Bahrain|Coates
YVD-149|2011-03-28|Cameroon|Reggio
UZL-568|1985-08-17|Sierra Leone|White Bird
8OKK414|2005-09-03|Western Sahara|Lenoxburg
TBW-5062|1974-08-31|British Indian Ocean Territory (Chagos Archipelago)|Tilden
YLN-0760|1995-04-23|Argentina|Basye
FCU-5887|2004-08-05|Netherlands|Steward
ALX-930|2006-09-02|United States of America|Bryson City
CNZ-2128|1987-08-26|Northern Mariana Islands|Crouch
9AGA969|1990-10-31|Wallis and Futuna|Town Line
AWJ-662|1998-08-14|Trinidad and Tobago|Sumatra
WPO-8825|1970-07-14|Mauritania|Gradyville
KPZ-793|1991-11-26|Cocos (Keeling) Islands|Telephone
KLB-300|1974-08-16|Paraguay|New Burnside
YXV-7949|1985-02-10|Israel|Vandalia
SVW-858|1992-08-19|Mayotte|New Bremen
7MDO294|1978-05-20|Poland|Bolingbroke
1HVY381|1985-04-06|Cuba|Scandinavia
NMH-973|1974-08-01|Jordan|Chilchinbito
BXL-1601|1975-09-18|Uruguay|Chilhowee
UKW-5427|1989-10-07|Namibia|Bushland
3TIY831|1979-06-25|Slovakia (Slovak Republic)|Abilene
9ACH144|1990-08-27|Mayotte|Umpqua
NTG-5195|1974-02-17|Guyana|Burgess Junction
1IIA866|2006-10-21|Jersey|Camden-on-Gauley
MVG-087|1987-09-23|Croatia|Peoria
6FAD116|1970-04-17|Croatia|Burchinal
JRG-7990|2009-01-04|Belarus|Newton Grove
OBZ-2241|1987-06-01|Colombia|Oak Brook
OIP-1459|2005-01-10|Djibouti|Brosville
JZZ-2638|2001-02-19|Zimbabwe|Roscoe
PQW-674|1987-07-05|Antigua and Barbuda|Chesterbrook
1SRY554|2011-08-29|Kiribati|Whitman
GDD-2991|2004-07-30|Malawi|Citra
DIN-069|1979-06-22|Lao People's Democratic Republic|Wildorado
JWM-2842|2007-08-21|Uganda|Antrim
VLK-1769|1991-07-08|Russian Federation|Wondervu
AJU-6545|2017-04-04|Benin|Norma
ZGS-3347|1999-09-15|Yemen|View Park
YCL-149|1980-05-06|Slovenia|Dillon
KBL-783|1992-05-08|Kenya|Rabbit Hash
GMQ-9405|2010-02-05|Bhutan|Augusta Springs
GXW-313|1972-09-02|Palestinian Territory|Ali Chukson
MSJ-7613|1984-03-30|Armenia|Ryland
OUH-060|1981-10-21|Vanuatu|Reddick
8MHJ511|1984-12-27|Saint Martin|Landa
RHZ-479|1998-08-31|Taiwan|Honesdale
UWN-4221|1994-06-04|Congo|Carroll Valley
RVL-6293|1990-02-12|Gibraltar|Jewettville
EFB-739|1986-09-21|Palau|Kerhonkson
XUR-9258|1974-02-17|Rwanda|Louisville
KQG-4286|1970-03-21|Reunion|Mercer Island
CKQ-4561|1978-10-04|Myanmar|Brownsburg
9XWA917|1987-12-21|Northern Mariana Islands|San Pablo
1FHM438|1980-10-15|Egypt|Captain Cook
9GBQ398|2007-07-17|United States Virgin Islands|Lacey
RZN-8528|1997-12-10|Central African Republic|White Ash
DER-126|1990-10-25|Argentina|Fairdale
CTQ-321|1972-08-30|Colombia|Garden City South
7TDI792|1995-11-20|Mayotte|State Park Place
3NID992|1976-02-02|Argentina|Hamburg
4ZBO465|1973-04-16|Korea|Greenleafton
MYE-1631|2014-07-07|Costa Rica|Mansfield
NDZ-9025|1987-11-17|Saint Lucia|Moark
NDR-1181|1977-08-31|New Zealand|Molyneaux Corners
2PDI936|1975-05-07|Western Sahara|Bayou George
LOV-0675|1996-04-09|Sao Tome and Principe|Lynnfield
7PXL128|1991-08-20|Ukraine|Germantown
VZW-877|2000-04-07|Faroe Islands|Piru
YKX-8164|1980-07-06|Bhutan|Iago
7HMN471|1979-07-08|Togo|Anthon
FNQ-7927|1985-11-27|Kazakhstan|Honey Island
LNO-086|1990-07-16|Madagascar|Gilmer
1XBI384|1977-05-18|Slovakia (Slovak Republic)|Kirwin
ACZ-7343|2016-10-10|Faroe Islands|Lavon
QIG-138|1999-07-10|Mexico|Pridgen
6YNZ873|1980-06-29|United Kingdom|Paicines
EKC-818|2008-10-12|Anguilla|Quitman
8GPZ324|1992-12-06|Jersey|Shawano
IFE-4228|2004-09-29|Israel|Holloway Terrace
CZW-2684|1982-07-11|Northern Mariana Islands|Markle
QUO-1430|1983-01-13|Saudi Arabia|Los Chaves
5KGH971|1980-11-24|Iraq|Muldoon
KXT-2820|1981-11-15|Qatar|Silvertip
8DSY811|1997-06-11|Oman|Cedar Ridge
KSS-241|2010-01-23|San Marino|Lake Parlin
5JNX353|2015-03-09|Chad|Dolomite
DHK-1543|1996-06-11|Zimbabwe|Hulah
6JXI712|2018-11-01|Liechtenstein|Glenside
9PIX448|2002-12-22|Nigeria|Kunkletown
7NSH933|2006-11-28|Ukraine|Lafayette
QWL-4371|1970-02-09|Martinique|Lake Elmo
ZWN-163|1974-03-06|Malaysia|Waurika
LMR-3416|2000-12-09|Turks and Caicos Islands|Island City
KSR-7642|2010-04-14|Gambia|Baileyton
HZX-7003|2016-09-15|Uruguay|Peshawbestown
SCE-5882|1974-09-12|Gabon|Mancelona
FML-9146|1974-07-17|Palau|Newton Grove
8KZW838|1975-04-04|Tajikistan|Harbor Bluffs
PQF-263|1970-08-13|Ecuador|Ephesus
QOB-389|1984-11-10|Yemen|Beemer
AIL-435|1985-11-26|Tuvalu|Genola
URX-5540|2009-10-09|Cote d'Ivoire|Rich Square
JON-0834|1992-12-11|Western Sahara|Big Spring
OBW-0991|1978-12-25|Greece|Pierce
CGX-7378|2000-01-23|Saint Barthelemy|Geiger
2XPE252|2015-08-07|Bangladesh|Agnew
RHR-1345|1998-07-29|Algeria|Fieldsboro
AOP-7954|2008-08-18|British Indian Ocean Territory (Chagos Archipelago)|Gibsonia
JOU-229|1979-07-20|Pakistan|Bland
7FAS791|1977-12-15|Saudi Arabia|Sea Isle City
3MKK911|2010-03-23|Taiwan|Early
1XMJ937|1993-12-24|Hungary|Cougar
5FAT546|2012-11-07|Mauritius|Pomona Park
6SXM919|1989-09-26|Gabon|Spirit Lake
8CFO128|2002-08-29|New Zealand|Trevlac
MSN-1210|2010-03-12|Chad|Orange Park Acres
WQU-527|2013-10-16|Isle of Man|Gardnertown
3RIR837|2013-11-13|Bosnia and Herzegovina|Ilfeld
9RPW634|1979-12-05|Belarus|Tiskilwa
3JXX558|2002-02-21|Saint Barthelemy|Woodchopper
KBA-2296|1978-06-12|Pakistan|Purcell
LQS-9596|1990-06-25|Christmas Island|Highgrove
8XIK521|1988-06-29|Azerbaijan|Avra Valley
QPK-505|2015-03-07|El Salvador|Belleville
7IMC699|1994-04-26|New Caledonia|North Vandergrift
8NXE518|1997-10-19|Oman|Meinhard
BLX-245|1999-03-28|Bahrain|Marion Heights
4LFF415|1987-03-20|Iran|Glenvar Heights
WFN-6611|2011-01-15|Antarctica (the territory South of 60 deg S)|Honey Brook
2OPB336|2017-01-11|Guyana|Trimble
ZYE-7335|2008-06-30|Romania|Belfair
8LTH427|1973-09-02|Equatorial Guinea|Marina del Rey
8HHJ877|2001-04-22|Nepal|Redwater
7SAP913|2001-08-12|Saint Pierre and Miquelon|Round Hill
8CCC676|1993-03-17|Liechtenstein|Nestoria
CRM-0218|1978-12-08|Gibraltar|Lomira
EKP-8391|1972-05-21|Cayman Islands|Gilchrist
3DLZ819|1972-10-20|Cameroon|Country Lake Estates
MZA-0658|2002-09-13|Andorra|Dixie
SQX-993|2002-05-26|Belarus|Bothwell
QMR-419|1977-09-05|Hong Kong|Geyserville
7APU416|1997-02-10|Luxembourg|Buzzards Bay
GAX-888|2015-03-16|Sierra Leone|South Sanford
TGH-810|1988-09-24|Iran|Vansant
5AEA152|1995-06-17|Latvia|Lake Wazeecha
XJG-6306|1972-02-06|Congo|Pullman
2AWK556|1971-06-07|Tajikistan|Spencer Mountain
JBV-617|1994-10-21|Panama|Engle
OVZ-597|2000-09-09|Guam|Sully
SKV-5875|1998-10-20|Yemen|Meredith
FFK-3448|2015-11-14|British Indian Ocean Territory (Chagos Archipelago)|Sulligent
1HJB821|1999-03-13|Argentina|Windsor Heights
PHE-6730|2007-07-15|British Indian Ocean Territory (Chagos Archipelago)|Jaffrey
8TUO184|1987-01-22|United States Virgin Islands|Tipler
YMC-022|1978-07-31|Thailand|Woodfield
CBW-503|2013-02-24|Saudi Arabia|Spillville
VSL-771|1972-03-04|British Indian Ocean Territory (Chagos Archipelago)|Oglala
YVJ-454|2001-12-16|Algeria|Saint Mary's
MYM-1163|2017-11-23|British Indian Ocean Territory (Chagos Archipelago)|Bolling
SKZ-2958|1990-07-11|Peru|Leesburg
QGQ-5219|2002-02-04|American Samoa|Lazare
3CXH226|2006-02-10|Nicaragua|Bellview
DHK-3636|1977-11-30|Dominica|Paola
UOO-8058|1986-05-28|Sri Lanka|Baileyville
OJW-245|2001-11-12|Costa Rica|Belle Chasse
SLT-5476|2008-03-08|Bahamas|Wesley
3SSW279|2005-07-20|Togo|North Myrtle Beach
TOY-9116|2000-01-18|Samoa|Breedsville
CVI-8952|1979-09-18|Timor-Leste|Logsden
RKU-221|1997-05-02|French Southern Territories|La Bolt
SDG-5537|1989-05-04|Israel|Goodenow
7IMA586|2011-02-12|United States Minor Outlying Islands|Cairo
OIF-360|1995-01-01|Honduras|Eddiceton
GYI-324|2005-02-13|Hungary|Elrod
9PES319|1977-02-26|Japan|Red Ash
JDE-6376|1979-09-14|Slovenia|Mariano Colon
KDJ-7460|1990-01-01|Costa Rica|Massac
1YEW273|1970-06-28|Montserrat|Hurdle Mills
8BCV883|1982-11-29|India|Retta
6TKD457|1998-03-03|Wallis and Futuna|Minster
9YKI746|2017-03-11|United States Minor Outlying Islands|Hanamaulu
9UMG986|1973-12-22|Cocos (Keeling) Islands|Leon Valley
6KOG296|1979-12-29|French Polynesia|Whitetop
SVW-3682|1995-06-09|Gibraltar|Mount Penn
5HVG546|2018-01-28|United Arab Emirates|Fountain City
DGJ-0714|1990-10-13|Burundi|Rarden
4GHR124|1978-03-16|Micronesia|Sedgwick
FKY-3958|1992-03-17|Bahamas|Toyahvale
NTT-2595|2004-07-09|Bermuda|Beckemeyer
VVF-120|1976-01-09|Egypt|Selby-on-the-Bay
4WDI131|1993-12-04|Estonia|Olympia Fields
XLO-366|2005-01-22|Korea|Tofty
UKX-949|1977-11-29|French Polynesia|Bairdstown
VSL-7148|1995-09-19|Kyrgyz Republic|Carpentersville
YFO-3519|1972-08-03|Jordan|Belltown
CWN-5936|2013-09-08|Turks and Caicos Islands|Gessie
PZC-610|2007-03-01|Georgia|Savanna
AKR-4520|2004-06-18|Moldova|Aibonito
LWA-077|1995-11-05|Hong Kong|Fairmont
MQZ-8871|2010-01-16|Saint Vincent and the Grenadines|Rose Tree
NKG-638|1977-03-03|Jamaica|Chilson
JCP-154|2012-06-24|Mayotte|Gadsden
MCR-985|1996-03-26|Brunei Darussalam|Mallard
NDT-005|2011-11-10|Turkey|Haileyville
LQF-0565|2007-02-04|Poland|Shelocta
UIY-562|1975-06-10|Barbados|Cataula
NYE-850|1970-11-29|Brazil|Tahuya
2HMZ145|1973-01-06|Kenya|Suarez
JKL-7346|1989-08-13|Saint Pierre and Miquelon|Sand Lake
2BUG828|1981-07-04|Algeria|Biscayne Park
DPF-342|1984-08-24|Central African Republic|Littlefork
PJZ-2852|2016-04-24|Algeria|Godwinsville
6JCY968|1994-10-19|Myanmar|Valley Station
XZN-2124|1997-02-23|Azerbaijan|Arrow Point
5GWS953|2001-09-15|Egypt|Brownville
KWS-8821|2013-05-23|Nauru|South Barre
9CSD738|1977-08-26|French Southern Territories|Grand Tower
DFO-923|1998-01-09|Guinea-Bissau|Royal Lakes
ECB-853|2015-10-11|Northern Mariana Islands|Wilmer
CHX-6775|1981-07-06|India|Boling
JUM-4083|2008-04-25|Antigua and Barbuda|Bucksport
AZT-6842|2008-10-07|Jamaica|Watts
VBS-1671|1991-05-06|Turkey|Napaskiak
7HOU786|1987-03-10|Pitcairn Islands|Weatherford
VEZ-2341|1972-10-08|Russian Federation|Smartville
1FXM519|1991-02-08|El Salvador|Hallsville
2YHV699|2004-05-26|United Kingdom|Malabar
PDZ-627|2002-06-14|Kiribati|Corinth
BDB-373|1977-12-18|Vanuatu|Oceana
AEZ-9685|1990-08-10|Costa Rica|Pennington
UAW-805|1994-01-09|Brazil|Billington Heights
7GZW774|2000-10-06|Mauritania|Elverson
LGW-0680|2004-02-08|Sao Tome and Principe|Conshohocken
6SBW112|1999-09-05|Burundi|Mississippi City
2PGQ772|1997-06-01|Marshall Islands|Grasston
ZMH-6005|1972-10-11|Armenia|Patton Village
SFA-7300|2017-10-17|Bahrain|Oelrichs
NXM-0392|1979-10-20|Portugal|England
ZTQ-5723|1977-07-27|Romania|Shoveltown
DFX-252|1989-01-23|Sudan|Hoxie
CWS-5798|2011-08-31|Iran|Lemay
SXW-597|2004-06-13|Guyana|Sperryville
GXE-9842|2002-07-29|United States Virgin Islands|Wrightsville Beach
MQH-7055|2004-03-11|Myanmar|Moweaqua
KLJ-915|1984-10-28|Nauru|Godwinsville
PXJ-544|2002-09-25|Gabon|Story
5DSA565|2011-07-04|Netherlands|Kettering
AQA-1872|2017-11-01|Madagascar|Cascade Locks
IDZ-8403|1982-04-29|Hungary|Souderton
CLY-205|2009-08-25|Mali|Tennent
FUZ-5685|1979-07-11|Dominican Republic|Thomaston
ABM-096|2016-06-05|Mauritius|Gulf Hammock
JZU-736|2003-03-02|Tajikistan|Econfina
1ECL611|1987-07-11|South Africa|Kaupo
UHO-2957|2004-07-20|Mongolia|Loyalhanna
TCI-8465|1981-01-27|Argentina|Holmesville
6VOM624|1974-01-28|Bahamas|Prairie View
VFK-525|1973-01-27|Saint Lucia|Plaster City
7DFT488|1972-03-11|Cayman Islands|Northbranch
ORM-4845|1975-10-10|Qatar|Buckland
DQV-9004|1971-10-28|United States of America|Pemberton Heights
NRL-7156|1987-11-19|Namibia|Colonias
RHX-629|2000-08-06|El Salvador|Bowmanstown
6MCZ411|1995-10-09|Afghanistan|Driggs
FBG-378|1973-01-09|Guadeloupe|Osierfield
IQL-867|1990-08-12|Taiwan|Belding
NLY-2215|2005-08-14|Cocos (Keeling) Islands|Mohawk
8JOY559|2011-06-11|Reunion|Stephen Creek
1WWC545|1999-04-30|Malta|Turner
MRE-419|1980-07-30|Isle of Man|Lytle
QLF-0644|1988-04-26|Indonesia|Butte
VPV-580|1985-09-06|Romania|Crow River
GQB-753|1974-03-11|Tanzania|Mount Olivet
8VNK427|1997-06-06|Rwanda|Kirkwood
TSI-1607|2007-01-06|Slovenia|Elbe
NKP-2605|2009-01-11|Guyana|Wrenshall
NDL-555|1987-06-27|Benin|Fireco
KAU-399|1993-10-23|Netherlands|Haverford
NWN-2886|1972-10-25|Suriname|Boles Acres
SBQ-8796|1970-11-14|Greenland|Faucett
8IVK453|1976-11-19|Colombia|Arlington
7GOL816|2017-05-17|Bahrain|Skippack
CDD-781|1974-07-19|Myanmar|Gem Lake
3JQL122|1976-03-13|Cocos (Keeling) Islands|Makakilo City
FGX-873|2000-07-18|Philippines|Ceylon
EYD-5629|2014-03-07|Uruguay|Cape May Point
TAE-078|1976-02-12|Iran|Orrville
VUY-9297|2002-07-24|Hong Kong|Doris
7VXV818|1994-07-22|Dominica|Sunray
LEG-8257|1976-04-23|Belarus|Oakshade
IAM-037|1981-12-14|Cyprus|Mount Airy
8BMU816|1982-01-04|United Kingdom|De Soto
1XGK465|2018-05-15|Jersey|Washington Terrace
DLJ-9008|1992-08-07|Venezuela|Saint Ansgar
GFK-1038|1978-03-12|Kyrgyz Republic|Hominy
SRE-6208|2006-06-07|Mauritius|Wilton Manors
JZK-9507|1988-03-11|Guam|Hiawassee
DBN-466|1985-06-27|Paraguay|Henryetta
JVR-2590|2011-10-08|Hong Kong|Truchas
FKG-5066|2005-05-11|Japan|Nicoma Park
SAQ-3768|2003-02-22|Uzbekistan|South Bradenton
PEV-7285|1975-10-06|Bouvet Island (Bouvetoya)|Pomona Heights
9VMO634|1993-11-17|Uruguay|Lake Mykee Town
4DXE572|2005-06-09|Venezuela|Bena
2WBV189|1971-04-21|Saint Lucia|Cloud Lake
AXS-4003|1978-04-07|United Arab Emirates|Juniata
QJR-638|2013-02-03|Korea|Mineville
2DWM921|2018-05-16|Mauritania|Scottsburg
YUR-8466|2014-02-19|Lithuania|Brumley Gap
YMR-857|1977-09-21|Nauru|Paint Creek
2OJS275|2013-08-23|Zambia|Red Ash
ILY-4092|1973-07-26|Bulgaria|Grainola
8GAQ391|1991-08-14|Zimbabwe|Epsie
FXG-1494|1986-03-17|Georgia|McGehee
OAT-487|1976-03-26|Bermuda|Marley
OYF-4555|2006-06-18|Netherlands|Huntington
5RFZ951|1993-07-25|Macao|Luis Llorens Torres
AQN-2389|1998-04-17|American Samoa|Panorama Park
NDN-0380|1994-09-16|Tonga|Woolsey
3GPT869|1984-06-19|Bouvet Island (Bouvetoya)|Old Mill Creek
1UYE352|1972-11-03|Czech Republic|Cottondale
2CVQ647|1971-07-20|Madagascar|Waldwick
VLW-3382|1988-08-06|Djibouti|Twin Groves
XKF-195|2018-03-27|Micronesia|Emlenton
TGC-761|1987-11-21|Egypt|Woodson
TGE-1522|1997-03-30|Guam|Collinsville
ISY-8949|1984-01-31|Solomon Islands|Slater
9RBC677|1970-11-26|Algeria|Keltys
QSW-235|1999-01-26|Bangladesh|Marin City
JCG-4868|2015-06-25|Afghanistan|Sparksville
BRY-079|1993-06-27|Bangladesh|West Puente Valley
3WWW977|1972-05-20|Somalia|Belle Vernon
WDG-238|1995-01-11|Equatorial Guinea|South Orange
IYD-1343|1981-07-23|Kuwait|Mackenzie
VOQ-6069|2012-02-20|Hong Kong|Munster
