JRG-3492|2012-02-04|34898
PGW-3575|1980-10-19|12503
IUP-018|1973-04-11|9232
YCN-3295|1991-10-31|8889
LUR-947|1981-11-18|20223
7SSA247|2002-08-18|27456
IES-8690|2006-01-20|28427
OZP-9696|1973-07-03|18431
4IOZ826|2015-03-28|16265
4SNM372|2018-09-24|24523
OIG-318|2013-02-28|12228
9OYC949|2016-05-24|15119
LDB-0766|1994-06-12|19599
SRM-366|1985-08-08|15678
INW-881|1973-02-26|25862
ASF-572|1988-09-08|28182
AAW-555|1999-05-30|32329
8RJT771|1978-12-21|34647
LKR-7541|1999-11-10|18959
TNP-689|1997-05-12|13266
UPT-498|1974-10-04|15588
4ZMT767|1983-07-03|15327
WYO-9411|2003-02-08|17755
NKK-4730|2018-04-03|17415
9EYK847|1974-05-18|30589
LWJ-7466|2002-10-24|9225
CQZ-377|2004-02-02|13053
7UHO563|1976-12-03|27946
MWM-8896|2016-04-08|20670
HKM-552|1988-07-16|32443
4RXJ156|2003-05-22|14110
3VXB551|1988-10-10|8480
COE-4494|2009-02-10|22673
DKD-4951|1991-10-08|14145
SNL-396|1988-11-29|27762
WSS-784|2017-11-07|27704
KFQ-8749|1976-01-29|27806
1PYY937|1993-08-15|31606
5FPC441|2000-03-06|29274
7OWE832|2000-12-23|16334
4ZYV315|1971-03-26|32409
INH-852|1975-10-28|31299
ADE-267|1978-11-25|19464
3LKB525|1980-12-27|22649
OSI-1709|1984-01-19|33196
JWR-326|1982-08-03|22048
NSF-467|2010-10-04|13622
ZKS-800|2005-04-03|17282
RQS-540|2004-10-21|22763
IZP-683|1975-04-29|27854
RNY-027|1986-07-11|25840
3DQQ743|1988-12-12|20324
ODJ-8232|1974-01-29|31210
ANB-8648|1984-10-05|8946
7DVL122|1988-01-02|27204
VOX-3130|2004-07-15|8375
1WWD439|1993-05-01|21373
BNL-5536|2007-02-13|33545
7TYV186|2006-08-13|26609
NBA-2557|2011-03-16|22702
QGY-350|1992-03-26|18051
PLP-8693|2011-09-21|13018
2TEP442|1998-03-02|12090
ZDI-133|1979-06-12|30241
5XFN448|1978-12-01|20921
DKK-6437|1998-01-04|10922
GHS-088|2003-06-26|11757
ZYR-1315|1996-10-06|26457
MQN-334|2010-12-01|29002
BND-179|1996-01-03|31382
MOF-539|2017-05-15|19605
CLT-415|2018-10-28|34851
AAL-022|2017-10-29|10358
UUZ-050|1973-07-23|25120
HQZ-2965|2005-08-30|21848
SPG-1342|2016-11-10|15033
8ABV331|2001-01-18|27795
DSV-934|2006-08-20|9577
JQA-989|1990-06-26|20354
TZU-7281|2006-03-15|18188
JXQ-6420|2015-11-14|9019
FEQ-565|1989-12-30|22926
6TXC758|1990-01-19|12139
CKA-457|2018-07-19|8228
2GVD491|1992-02-06|21477
GVO-790|1978-05-29|12889
2BWB148|1985-11-25|29327
JAN-399|1971-05-17|8114
SGX-3883|1981-09-19|31097
ZPI-062|1980-02-16|33001
1DVQ166|2005-04-14|8422
8TSB142|2010-11-20|19560
FBL-869|2009-08-12|17389
WXQ-0474|2016-12-02|25119
4CJQ956|1999-12-18|8241
UDU-048|2014-03-22|13738
PYF-610|1993-01-13|14194
1WVX723|1983-07-11|21592
6LZN685|1978-11-27|30139
FVG-3949|1996-06-03|16677
3GEY185|1992-10-04|26033
EFC-7797|1975-06-18|34969
KGF-5176|2017-05-30|27645
ZNS-614|1982-05-23|8837
QZF-6061|2010-01-07|20682
INY-989|1989-04-06|23285
3ODU766|2003-04-22|20580
FYQ-9998|1992-01-27|23706
1XWS425|2008-11-14|8277
BIZ-6626|1984-12-17|16083
5ZFG156|2012-03-01|29368
VRY-3951|1971-12-19|22026
6PEK739|1997-08-05|29776
HSG-771|1978-07-01|33947
EEG-667|1996-11-22|15657
SLU-736|2003-02-25|18992
GTX-3301|2005-04-21|16814
SIX-2471|1972-12-05|17950
HKK-8483|2007-03-20|32208
OZE-6627|1980-01-14|26283
9ENK679|2009-06-18|20519
UNR-7607|1999-03-17|22445
EJB-9654|1975-10-15|17150
JBE-884|2006-01-03|17935
TEH-726|1983-01-16|18188
ZZE-4267|1995-09-26|13729
DSD-191|1998-02-23|8045
RLX-498|2011-05-10|11053
4UPQ515|2009-06-23|18568
MJD-3225|1997-07-13|22748
TZA-037|2016-09-19|25008
WLG-6450|2012-08-07|14831
MDU-984|2011-12-12|16407
2ZDP639|2004-11-11|20810
VMR-8793|1975-01-09|10247
XSN-895|1998-05-18|17239
6CHT656|1990-02-09|21808
SKY-5897|1972-07-06|17057
ZFR-5769|1980-06-26|8922
BEH-1409|1972-03-06|18951
8ZAX196|1989-01-03|29843
9BFE939|1995-03-26|15028
4HLV874|1973-09-09|15231
KQI-6765|1973-05-15|30346
IYN-609|1979-10-29|27146
4XHY588|2007-08-20|14262
7TJI885|2016-08-20|9133
MLB-4417|1997-02-05|32264
4SVB119|1996-10-17|18577
WPS-0484|2014-02-24|13913
HPT-4524|1970-02-11|18973
4IEV421|1972-07-25|25603
KTG-005|2014-08-28|25236
6ELC583|1987-04-12|21812
HQJ-806|1984-09-10|14162
5BVL471|1975-11-21|9031
VVR-687|2014-08-01|26701
1XEM277|2001-09-30|28043
DJH-6941|2013-01-15|8276
3CTZ357|2009-01-30|33194
KNU-371|2009-12-17|26712
JRM-7445|2000-05-02|27486
9RJZ672|2005-07-02|30344
IAK-715|1999-06-30|18769
HHL-337|1982-11-26|34659
BVR-1400|2009-08-22|8268
BUG-6946|2009-05-28|31838
NRQ-6662|2004-08-21|9192
1IJH968|1984-05-23|14828
2OOB547|2009-01-21|12249
NIX-687|1997-08-23|17665
DRT-6712|1976-03-19|30850
7ZKK185|2013-02-03|27299
NNP-6830|2012-02-19|24326
8WND445|1971-11-03|16793
MQY-9679|2005-12-16|24605
FBA-959|2006-06-08|25853
ATK-5598|1975-06-12|17620
AYO-8578|1984-07-29|30347
6RGR933|1990-04-21|23625
WOG-7171|2016-05-30|32002
LQQ-6862|2012-11-01|9664
JBN-3979|1985-11-10|25066
JKB-4241|1983-04-03|13989
5HUA913|1980-11-24|13857
VQS-064|1991-05-07|27072
1HGH857|1974-12-03|31015
MWM-6921|1990-10-23|16284
JXC-7850|1985-08-14|16845
HYF-6226|1984-04-15|9601
XSL-0508|1997-06-21|24238
6AVA531|1972-12-16|29954
7CTH699|1973-12-13|16527
VOW-522|1994-12-29|34764
PNQ-0083|1992-08-27|27086
KGN-525|2005-08-06|10403
ZJE-5923|1972-11-05|34654
1TLF349|1987-01-05|30343
9KTB477|1972-07-09|30202
VKE-4023|2018-02-23|27327
1JKT594|2003-07-27|22313
CII-2724|1997-10-16|23473
ELO-340|2013-02-01|11177
OVA-3667|2007-01-11|16688
OIN-0357|2006-06-12|24469
TRY-1397|1982-02-25|31030
2VJH191|1972-02-16|23984
5DYN231|2016-03-11|15965
GYB-882|1991-01-25|27971
HRL-5018|1974-09-13|30932
PFR-7526|2003-12-11|9242
KQP-7310|1994-07-29|22980
WAG-026|1979-11-04|16811
BCW-4928|2010-08-28|10298
7IIF799|1986-12-06|30179
QEZ-537|1999-01-02|28775
YSU-262|2018-03-27|26515
7DSO176|1999-05-03|21755
JDK-0765|2002-09-16|15339
DOI-1984|1981-05-17|25153
JWB-0822|2006-07-06|34409
OAB-8469|1975-12-05|30938
4UDN648|2015-05-11|19641
OWX-1118|1990-07-24|21945
QKZ-349|1994-07-14|12250
RED-507|1982-06-29|25607
MFW-257|1985-11-02|10548
EVN-677|2010-02-24|8780
MCA-379|1984-04-05|32940
WOZ-006|1977-09-29|17163
VEA-2302|2016-03-30|25664
1HHM712|1999-10-17|34009
CIB-623|2007-10-11|20206
2OGY253|2005-02-28|27760
YAP-993|1988-02-07|22838
TRJ-6443|1977-09-05|24041
3PMJ642|1989-11-15|25890
ANW-111|2016-03-07|12527
IRG-2683|1998-08-18|17739
JLK-5333|2006-04-25|21927
5DIN495|1987-12-26|32684
XSV-310|1970-10-15|33335
4SYT327|1981-01-21|26959
SEH-853|2015-09-21|20063
KLO-4650|1973-02-08|13475
VJQ-6943|2008-08-29|10332
ZLX-3782|1983-10-09|11521
JEB-2169|1997-01-10|11580
IFI-9302|2005-06-02|23531
YGY-9837|1991-10-15|20893
3JMJ587|1974-04-06|29348
FBE-381|2005-05-08|33057
AFJ-3861|1989-04-28|27616
DDR-9312|2002-04-15|15928
YBM-985|1983-05-15|32857
BAX-030|1972-01-26|28838
IBA-936|1978-07-04|25320
CWO-5590|2010-02-01|31035
KJD-864|1988-06-16|12139
4MIX295|2003-03-01|20340
6ULL433|1972-01-13|25205
XQD-444|1970-11-18|15873
GZO-260|1984-07-12|23147
LFR-1576|1970-08-01|33427
2SQW511|1978-12-05|17278
KQE-5641|1998-03-21|10694
SFI-4755|2013-04-24|26552
QXH-2055|2010-10-25|24268
AQC-2525|1971-04-01|34878
ENL-224|2003-07-11|34810
4LYP822|1992-03-09|9634
7ZTA794|1973-04-28|15930
AXD-1888|1996-06-18|22419
NYQ-883|1985-12-03|20801
6XDV319|1998-07-02|23906
4SMW835|1993-07-19|21372
CAS-1883|2017-12-07|28121
HOP-7028|1972-02-16|10213
8EQM113|1985-08-11|23831
HFP-625|1976-08-27|11632
WIM-231|1970-05-16|31012
RAD-001|2011-04-24|15320
THN-5589|2010-12-14|28510
FGP-1249|2013-10-26|23371
VOQ-8381|1981-09-20|12497
JWV-320|1992-01-06|16618
SZW-3591|1990-09-20|10289
NSS-780|2017-07-15|27008
IGC-5149|1983-05-16|26132
FGZ-3893|1989-08-14|28568
1UIZ442|2004-02-19|19399
2DZM426|1985-10-28|29346
4UUS463|1970-03-15|13541
GRO-3632|1987-01-03|20997
ANB-240|2014-01-07|26723
IJD-011|1970-01-23|27223
LSN-990|1994-03-23|23404
VRR-062|1991-02-21|16246
PIR-683|1974-06-07|19973
5PXM597|1973-12-23|18332
DOW-3720|2002-07-26|10075
5HOU925|1974-05-21|12515
BSD-9587|1984-06-28|8142
YRK-8602|1994-12-18|30056
HUD-9201|1993-01-22|29758
MRC-0384|2017-08-13|25294
REW-8437|2010-02-17|19087
FVQ-859|1993-06-10|31724
IYE-549|2012-11-25|12575
TBD-868|1976-08-03|14073
7CPY144|2008-10-13|10734
4SVJ853|2012-06-26|18265
RES-621|2005-05-25|32926
ATQ-5896|2007-12-30|18740
WHH-6524|1995-01-10|13004
7ZAE413|1973-05-20|19388
DON-075|1976-04-06|9990
RVC-8030|2002-05-30|18228
4HCA756|2005-01-01|24983
1TVW599|2014-11-19|22177
BWP-888|1999-03-21|14202
HPW-707|2004-06-30|23874
3CGY217|2014-01-11|10715
3FAC622|2010-09-30|21260
KGF-8594|2010-05-03|25855
KDN-598|1979-08-02|20990
8YUO213|1977-05-17|18613
3EUB166|1988-08-05|8953
5IBX661|2016-10-28|25486
1NDH723|2001-12-15|26830
DEV-2597|1988-07-18|12615
BAN-3721|1980-11-09|31275
YTB-5134|1976-12-18|11825
DUX-717|1980-05-07|17257
9BKJ878|2010-03-21|13459
IGE-036|1978-11-26|13199
RPR-331|2014-12-27|8777
6AIJ347|1990-05-05|11699
1EFQ125|2001-09-04|25729
AJA-113|2007-04-05|23653
ZPA-7695|1987-04-13|28791
3EOO615|1991-10-08|26242
YDO-296|1980-07-23|34933
YBK-250|1990-03-26|22578
3BTB792|1979-11-27|27618
2XHE154|2000-06-20|12275
4UPZ259|1999-03-30|29036
7JFZ646|1994-06-13|12462
GYV-2451|1979-02-20|11163
OGJ-3419|2004-03-28|33906
TLO-8261|1986-04-15|9952
NOT-4888|1988-04-07|9354
9GOH525|1990-08-19|18110
9SGR935|1996-03-17|18636
IAD-8842|1978-02-16|13664
ZRW-1942|1993-04-29|26403
3EKG154|1972-07-29|10391
2AWU738|2011-06-12|22748
UTG-5479|2016-09-16|19518
UCI-4576|2012-08-27|34748
LYA-430|1997-04-07|24727
LQS-326|1973-03-02|20151
1KTQ651|2010-04-27|23681
URB-4048|2010-11-20|20236
JEW-139|1980-02-13|26104
6JYT454|2000-11-11|23590
9PRR527|2001-02-11|11270
LEP-688|1980-05-26|12408
XBH-247|1974-06-27|11302
PAN-9639|2012-09-10|22015
3BUB811|1978-04-04|9025
FBX-2636|2014-08-04|9897
9XLJ427|1998-06-19|11747
EUO-8903|2012-02-18|19847
9FBA273|1986-01-04|34288
XJQ-4565|1979-08-31|16846
GIO-2577|1970-02-03|33922
QFM-047|1981-01-12|24010
6QVB713|1982-05-09|13423
VYB-5869|1973-10-19|20908
1IDB182|1997-03-22|28042
LQR-637|1986-01-08|20097
PRX-3385|2011-02-16|18602
OME-968|2000-11-29|32807
OIX-7619|2012-03-15|13668
5CJC662|1989-02-18|29840
QEH-956|1997-05-12|26250
1LIE965|1999-04-01|23989
9IYZ752|1981-08-15|18129
VSV-3164|1986-10-25|25197
GLH-2896|1988-08-10|23401
6DJV946|2006-09-01|14851
TPQ-017|2004-01-18|16972
BLV-0663|1998-07-13|26700
ITP-3149|1995-01-05|31608
6BSE897|1986-12-06|10190
5QQN375|1990-01-23|23936
CYR-571|1996-09-08|17055
SMF-068|2018-09-19|11743
QAC-229|1986-05-25|15912
7EIX122|2003-05-05|25607
KFF-735|1985-11-10|23001
9TRE978|2006-12-29|11208
BMA-1060|1993-07-26|31057
5TQE718|1974-06-12|21821
TLG-559|2018-03-09|15975
EST-0298|1985-08-06|12722
GBY-9639|2013-03-07|29914
9EKE672|2012-12-21|34440
5BTQ631|1981-12-05|18430
PDB-1690|2018-11-09|30402
XBW-344|1971-07-02|16630
WED-9205|1992-02-21|23065
2YKC938|1991-02-24|9737
3BIT641|1974-03-07|28370
1VGD767|1999-07-25|33750
7DIK728|1991-01-11|31954
4ZUV159|2015-03-12|27416
WBZ-0764|1973-08-23|32529
1NUA615|1982-12-08|12627
CAQ-8821|1989-09-14|9446
QMH-8522|2018-09-28|25985
9ROG827|1999-03-01|15709
LUQ-8415|1980-07-20|30247
2BXP816|2003-06-26|11809
OPC-352|1971-06-02|25235
DKG-576|1994-04-23|27934
WPL-575|2011-01-25|23937
QPG-695|1987-10-22|13106
SCI-5784|1998-10-17|8781
FMW-166|1986-02-22|18140
APB-1625|2002-04-21|15186
6LZJ642|1995-08-25|15802
3PBP743|1975-01-02|27931
9DET124|2018-04-28|12403
OEW-218|1990-05-03|22196
QGM-6520|2006-12-31|23055
IEW-6479|2015-10-21|13119
CNR-1024|1984-07-10|9040
GGF-246|1985-12-12|14297
3JHM946|1970-10-26|30601
8BEA458|1980-03-08|13553
8GRP775|1971-05-13|22612
OMI-209|1982-07-18|11578
9ILT394|2016-08-28|31574
BZM-002|2005-01-09|19169
BZF-748|1974-09-21|22269
AIS-0967|2016-01-15|17354
YWJ-2703|1972-11-30|31757
8WCV417|1988-07-26|32730
LFL-0721|1986-06-30|19641
7KMA278|1980-09-01|14534
HXY-448|1997-11-07|31679
9GXH545|1984-01-06|25231
JAC-9378|1986-12-23|29212
2LAY875|1988-03-10|30683
JRY-405|2018-09-29|31595
9RKF956|1995-05-25|16856
MLH-405|1982-08-14|16989
IZS-8691|2003-10-29|28718
2SZK443|2002-10-27|28022
CEA-8728|2001-04-23|20748
AAI-4023|1981-09-19|25514
7TNN529|2001-10-10|22846
4GBO554|1970-05-28|30352
XAT-312|2010-04-07|15281
7IPX736|2014-07-08|29548
WKJ-709|1999-08-25|13410
MYK-803|1979-09-07|25503
MUI-6815|1991-11-20|24414
HKW-3711|1975-04-02|15848
CYE-2928|2009-03-24|17949
1VLV911|2005-08-09|27255
PRK-9838|1981-01-10|30350
4OPW816|1970-10-22|19017
BCM-1391|2003-05-12|33280
CJX-427|1971-11-15|17166
OYV-251|2000-12-03|20005
CYH-600|1992-07-24|26003
PXQ-7272|2004-02-28|15178
QPY-5758|2005-10-30|31655
UFU-995|1982-11-26|11276
YRV-0747|1983-02-14|33386
8FTQ671|2002-08-08|21095
PFY-921|1976-12-30|19244
8FEE535|1980-06-28|28736
3ZYV571|1979-01-19|23726
QZW-354|2018-04-01|23261
FOW-409|2016-03-12|29218
6CID865|2008-03-15|33539
MFF-144|2002-12-03|8007
TNU-4593|1996-09-12|32237
DME-8596|1990-07-10|13302
WQC-4552|1996-10-10|16020
9DHB681|1984-04-25|23127
QCO-417|2005-04-19|9962
OGH-7801|2010-09-05|24476
MEF-371|2016-11-24|19184
QQO-9311|2013-10-22|23716
1SFM934|2002-01-21|16989
FPQ-469|1977-03-22|23047
9SKL593|1974-12-26|30824
6VHU363|1991-02-17|11402
9KZL552|1992-04-10|19082
1EYL619|1988-01-31|8670
6MOO931|1989-07-12|17816
9HEK423|1973-02-03|21118
MGD-8191|1993-09-30|22131
YAI-7121|1976-04-14|24590
1DCM193|2018-05-27|19166
NGS-215|2004-02-08|21594
3BSU756|2012-06-26|27508
HWC-375|1996-05-19|24345
SFH-349|2002-09-04|23682
JNV-274|1990-02-11|32092
IVF-943|1977-04-23|21300
7WPT344|1987-12-20|10464
XFV-1421|1986-11-02|19346
CBX-9893|1986-02-25|16510
AGF-8123|2005-07-25|31152
1NXL493|1977-07-13|17523
YFN-2897|1987-02-01|33019
MYY-8910|2000-11-16|15011
2LHL635|2008-05-15|29505
3GAX998|1986-03-15|26774
NKE-6461|2002-08-01|9916
2WDM539|2016-11-29|17730
GXO-3800|2005-12-07|16436
6IXI983|2016-12-08|18552
XFM-2928|1987-02-06|10176
QFM-356|1988-06-24|34444
PAI-9970|1995-05-30|27741
YEP-8112|1986-01-04|18159
2CHV664|1996-01-14|12313
BPA-202|2003-10-17|27962
YHH-5895|1990-12-01|33248
9EWM517|1971-03-28|26669
PGS-0759|1988-10-15|29261
JGZ-6141|1979-02-11|21859
6PJU129|2006-10-03|24961
RIC-7973|2018-03-15|25169
VYD-876|1976-05-24|20658
TWI-930|1979-11-05|16874
XJI-7738|2015-08-11|33439
UUT-5035|2009-08-22|13051
FHP-9582|2010-02-22|27948
CJI-225|2017-02-26|21580
3MKB218|2016-12-24|31193
6CZJ577|2004-07-10|31113
2QNE275|2013-06-18|32348
RHW-300|2017-07-10|14171
ISS-313|2005-03-11|33265
XPU-5752|1996-12-11|9109
VFA-8566|2012-08-12|30140
2LII896|1987-12-29|13126
PJW-1391|1975-01-22|17710
7FQQ213|2007-12-05|22771
TBX-032|1989-01-02|12926
XCU-6388|2016-04-03|18452
3FYR886|2007-07-18|28181
6JDE846|2018-10-14|23256
PAR-704|1970-05-19|9001
FIY-3188|1988-12-19|9792
6AGS644|2016-02-26|10281
9DWB554|2006-11-07|8262
ICV-767|2004-04-23|15615
6XZU256|1984-05-16|25133
JTT-9393|1982-06-19|20014
QAG-7000|1989-04-14|23104
9THA613|1986-02-14|24884
ANX-0128|2015-07-11|29387
YSI-8667|1975-04-21|19496
QIS-905|2005-08-06|15491
EWF-257|1981-10-03|16162
RPA-9094|2014-08-19|34269
KHZ-5537|1979-04-22|26292
ENE-5069|1980-11-18|25161
AVB-372|1992-09-29|28869
8DPI716|1996-02-07|25440
WAE-0832|1983-11-04|22220
VHA-263|1986-07-03|26648
HAI-388|1989-10-28|20276
7WEV369|1992-09-18|34632
HLI-726|1993-03-16|21288
3PLB561|1992-12-24|10451
NSB-8305|2008-07-08|13025
NVC-658|2001-07-01|34601
XDN-3575|1973-10-29|27851
LXS-025|2011-06-28|9244
HCP-373|2001-11-25|28065
CVL-543|1993-06-29|21826
LJJ-749|1993-05-22|24126
WKN-9846|2008-03-15|9246
HZB-385|2004-03-17|29434
OLQ-489|2002-02-06|26511
TKE-4459|1974-08-03|16502
BQL-7166|1999-03-27|24864
MZC-999|1999-02-13|34484
REM-222|1986-04-16|24729
CHW-0461|2017-01-12|21806
CCW-270|1998-11-08|13850
GZM-7530|1971-12-29|21610
4MDV663|2008-02-17|13554
CCZ-6355|1986-02-06|16450
NAV-1059|1971-07-08|21243
CFG-536|1979-06-01|32015
DSU-412|1993-02-03|19360
BDR-235|1999-05-04|29787
1FGO821|1987-04-06|23412
XMX-997|2008-05-04|17651
CYV-2756|1993-09-08|10873
PKL-7318|2006-09-03|31748
5TEL823|1988-06-08|28462
1MNP249|2009-08-12|20674
USR-8466|1980-11-29|25035
RLI-3738|2000-05-27|11312
3DDU372|2015-10-17|32590
FSR-208|1974-03-02|15984
2FUB525|1989-10-15|25014
TYJ-9403|1984-07-27|14776
6PYM841|1976-03-15|10104
DKM-296|2006-06-21|18265
ZKU-8067|2015-08-11|29029
8JVD817|2015-05-20|11047
MAR-879|2014-06-17|17060
QXX-008|2005-04-11|34577
BML-5971|1979-12-31|17128
EQL-868|2002-12-05|16660
SJE-3585|1995-06-23|22460
LHU-4296|2009-01-08|30022
ZDB-463|1999-09-20|21480
4DUW881|1994-03-21|22113
QAK-779|2007-05-14|18304
XPA-1175|1994-08-07|9442
8FWA498|2000-09-26|21042
JPM-321|1985-01-04|11735
NXM-062|1973-11-21|13899
AJG-233|1981-05-25|22469
FCY-4472|2004-02-29|15499
FNM-589|1994-12-19|29816
FRC-379|2018-03-26|22906
NVS-3670|1984-02-04|9233
JPB-787|1971-01-14|14206
9PIK768|1983-04-12|15303
TXU-087|2011-09-07|31609
IVR-5962|2004-03-21|16884
YCR-8016|2016-09-21|14709
HMZ-4547|2008-04-23|11241
MNB-151|1990-04-06|16319
JCW-402|1984-03-02|14295
9FMM168|2000-05-30|22447
JKX-0912|1986-11-16|20546
4DJT644|1973-03-21|27044
VIM-7363|2014-03-22|10255
5ZTW768|1994-06-19|33091
WOH-0804|2002-09-22|30219
ZTW-097|2017-05-18|16967
CMX-068|1986-10-01|25960
5TKQ359|2013-01-28|34111
4RLD675|2004-07-12|20673
CRG-411|1982-05-18|11793
4VDM539|1988-01-30|15920
YHM-7071|1989-02-13|17646
SNL-4087|1972-04-06|11943
YZX-6374|1979-08-07|13581
PRG-215|2014-04-30|19382
PHU-7488|2011-04-29|25382
5FXY619|2003-06-13|9593
QXD-3423|2012-10-07|17132
9OEL976|1974-08-30|34641
GME-494|2015-06-10|23962
IOQ-899|2012-06-04|14760
5OUP546|2005-12-28|20417
5YYQ598|1980-12-26|31061
KWQ-166|2015-03-29|34745
LJT-9733|2014-11-29|17967
UIJ-4277|1972-02-18|19037
FDJ-327|2001-02-18|14643
3VCD752|1998-07-11|33735
1JAL575|2006-01-02|15909
EIX-2231|2002-11-11|28037
6NIP136|1971-05-30|29528
4HLJ916|2008-04-14|19698
NIS-7869|1985-10-10|28678
ECG-0391|1974-11-14|30853
ZSX-8377|2009-07-15|9198
IUT-063|2004-01-22|26801
OYE-6365|2005-07-21|13558
DLL-219|2008-12-18|22229
WJI-7689|2000-09-12|24388
1ZDV915|2000-02-24|29027
HBA-4879|1994-07-24|11657
ECW-057|2012-07-21|27937
HXE-9755|1974-07-28|18117
1JEB894|2002-05-09|28002
6JKO623|1986-09-15|30694
SRO-550|2013-10-17|27355
LXD-803|1981-07-08|22635
7GQK541|2009-11-14|32486
KQN-666|1994-08-16|24761
ZHU-1271|2005-07-05|18958
IJN-687|1980-06-21|12140
LHX-0164|1978-03-28|13303
MQK-621|1993-04-23|11615
WAB-945|1995-05-28|21442
UJW-1323|1993-12-03|30700
7YSJ866|1997-06-28|21406
5MOV896|1998-08-11|11177
XFP-1679|1999-01-19|26765
FVB-292|1989-05-22|26089
6CZM125|1972-12-26|17415
1BCF868|2006-03-12|34437
CTG-4888|1978-11-05|33102
HIN-6895|1970-11-29|33909
AIU-172|1994-10-26|15397
6RYP265|1985-05-22|9339
DEG-023|1970-11-02|32825
AYW-645|2006-05-25|8860
JQN-6709|1980-08-26|25540
WST-292|2001-08-10|19161
FDV-8184|1987-03-08|34142
9DSN215|1997-01-14|26790
KNP-9028|2003-11-24|16615
1TTE815|1974-11-14|10474
UFX-9196|2010-06-11|27867
KQZ-338|1997-02-10|13520
TQY-8625|1977-02-28|27774
FKG-323|2000-08-18|19357
4GJI677|1981-11-30|21475
HIF-591|1989-08-10|23448
4PFG869|2007-09-04|27410
AJR-551|1976-11-06|16164
5IBT499|2005-06-09|24124
OSP-835|1977-12-08|29475
2UOJ427|2005-02-26|11800
4EYL228|2000-08-28|18471
UQZ-738|1993-01-01|30286
EMH-2712|1989-01-02|33722
BIC-411|1983-01-19|14383
KTV-6244|1994-08-26|29190
8FSS956|1981-10-31|25544
8NSN189|1973-05-24|28166
YYR-980|2012-08-12|21261
3UMC277|2009-12-22|26959
6FGY863|1989-04-21|31742
9ZNG181|2008-10-16|29134
9ESI686|2011-10-30|8869
MMZ-8281|2005-01-28|15708
8QCZ514|1983-04-16|26489
CTS-2321|1985-05-06|26956
7VAJ682|1975-10-27|12672
2QUP227|1994-06-30|11837
JTN-5708|1977-10-30|20500
CPZ-067|1979-12-16|9418
3NMA288|1982-01-23|31794
MLX-5681|2018-10-10|24552
QAS-2678|2015-08-19|13225
JDZ-9179|1995-07-23|13771
SJY-440|1978-12-12|10034
XWF-876|2010-10-26|18767
VTD-6574|1987-04-10|22677
OXM-368|2008-06-27|9149
6SKF257|1985-07-02|13795
WPQ-0328|1981-06-27|20025
2LQK199|1973-12-29|17604
MMU-345|2013-08-29|29973
8ZZR285|1971-08-16|32207
ESN-2118|1980-03-31|26060
8GOS856|2001-05-04|12965
WVT-0590|1978-01-28|11189
NXX-9446|1971-01-01|29168
AKK-029|1983-04-30|25991
2RPP579|1970-07-31|18324
CYG-696|1987-01-19|23729
SGN-2787|2008-08-28|11742
ATJ-8371|2006-07-11|18198
NAU-473|1975-01-31|9258
MDB-1385|2010-06-10|25820
PIC-1816|1981-01-18|34753
KHS-6256|1996-10-24|13289
2PPQ316|1971-12-24|15146
OYM-096|1970-11-14|32359
CDQ-7141|1997-11-01|16547
EEH-2100|2012-03-02|17411
9FGY462|2010-01-29|19769
QND-199|2018-04-14|16126
MFN-022|1975-09-16|10581
3SGN294|1997-12-06|19628
RZE-308|1979-01-27|28156
HAE-0106|2013-03-27|14076
7QHP146|1998-07-22|21358
DVX-305|1993-08-07|8837
EJW-119|2011-06-02|26901
YHA-8338|2008-07-20|17914
4LPV279|2017-01-24|23989
YEI-702|1979-02-08|17796
BVH-663|1975-02-12|29339
QDU-682|1980-01-16|20098
ZOM-886|1973-07-17|22398
ZSJ-059|1982-11-15|11475
LDT-507|1992-05-30|12824
7NUP929|1974-08-15|9247
IFI-5003|1993-07-30|15785
FJA-246|1975-12-21|24929
KBX-7503|1997-01-10|32889
SZO-4649|1983-06-13|31179
TOM-0864|1989-08-01|20276
4HZV739|1995-01-25|13393
5OJM381|2002-07-21|13278
8WSH325|1997-06-09|16621
PQR-310|1971-02-10|30981
FTG-7489|1996-04-18|32698
OWI-8812|1990-02-01|25473
5PDJ596|1971-06-24|28464
EAD-018|1991-02-23|18858
QDK-1103|1970-12-13|8222
JAU-1876|1997-10-04|13247
XNP-828|1979-11-14|20804
FNM-710|1990-12-25|10976
1AQJ869|2017-12-04|32259
SBT-4026|1974-08-01|10490
GVL-601|2016-05-04|14010
MCN-6005|1972-06-03|18674
SCO-5242|1975-05-22|19517
9SHP931|2015-05-14|22394
CJA-9442|1988-11-26|15845
WKI-5614|1994-04-13|17981
NDJ-021|1996-04-23|18932
ZNT-6398|2008-01-16|12643
THD-9981|1974-10-20|33406
XPQ-2525|1970-12-18|31011
FHA-9588|2000-02-23|15298
1MON496|1999-09-21|10593
3JGF471|1993-02-12|13190
AER-3280|2017-04-11|15063
CKU-617|2017-10-30|10478
IUH-0432|2008-01-28|11679
CFX-9617|2003-04-10|16162
GBO-911|2008-03-23|24217
YJC-322|2005-05-24|28957
LVF-3358|1982-09-11|23261
2XAF678|2011-01-24|14433
ZYY-0621|1984-11-21|26816
HQJ-916|2011-02-26|20549
OGI-8106|1986-02-09|11898
1BBZ752|2013-02-23|15821
EVG-497|1999-02-24|10323
XAD-901|2015-01-05|16044
LSJ-9408|1972-06-30|11075
