Janey, Don't You Lose Heart|1985|pop|6620
Johnny 99|1971|pop|472
Jungleland|1975|pop|9072
Last To Die|1994|pop|1147
Leavin' Train|2014|pop|4917
Life Itself|1986|pop|4311
Linda Let Me Be The One|1973|pop|4648
Little Queenie|2000|pop|5379
Livin' In The Future|2005|pop|2621
Look Toward The Land|2006|pop|2669
Looking Out For No. 1|2003|pop|7260
Loose Change|1994|pop|1136
Losin' Kind|1987|pop|1625
Matamoras Banks|1976|pop|9949
All About You|1990|pop|4321
Circles|1966|pop|9084
Click Clack Away|1982|pop|7761
Don't Give Up|1969|pop|724
Dreamtaker|1989|pop|6350
Faded|1998|pop|9093
First Time|1963|pop|8913
Girl In The Window|1993|pop|6039
It Will Rain|1981|pop|4541
Ladies Is Pimps To|1980|pop|5720
Like Tonight|1972|pop|7991
Liquor Store Blues|1997|pop|1305
Locked Out Of Heaven|1967|pop|5900
Long Distance|1980|pop|8677
Marry You|1969|pop|8508
Nothin On You|2016|pop|769
On Fire|1968|pop|6607
Press It|1971|pop|8579
Starting Today|2004|pop|5129
Talking To The Moon|2012|pop|3831
The Lazy Song|2015|pop|2226
This Is My Love|1993|pop|2434
Today My Life Begins|2016|pop|5432
Top Of The World|2003|pop|5473
Treasure|1999|pop|3467
Valerie|1980|pop|3923
Voices In My Head|1984|pop|2464
We'll Be Alright|1979|pop|8868
When I Was Your Man|1985|pop|1517
A Hundred And One|1985|pop|2895
Between Now And Forever|1993|pop|2191
Everywhere I Turn|2014|pop|4133
How Lucky I Am|1964|pop|5646
I Stand All Alone|1997|pop|5579
Love Happens Just Like That|1993|pop|6550
Never Get Around To It|2017|pop|2503
Nickel In The Well|2016|pop|7883
On Any Given Night|1983|pop|4779
Rebecca Lynn|2016|pop|65
Tree Of Hearts|1981|pop|4042
You'll Always Be Loved|1978|pop|4703
Alpha Beta Parking Lot|2003|pop|8415
Commissioning A Symphony In C|2018|pop|2680
Dime|1986|pop|1966
End Of The Movie|1981|pop|1453
Friend Is A Four Letter Word|1962|pop|2053
got to move|2001|pop|9663
Guitar|2018|pop|4601
Half As Much|1969|pop|2352
Hem Of Your Garment|2014|pop|7272
Italian Leather Sofa|1967|pop|8589
It's Coming Down|1973|pop|7053
Jesus Wrote A Blank Check|2001|pop|4705
Jolene|1993|pop|2574
Long Time|1990|pop|3553
Opera Singer|2000|pop|1778
Palm Of Your Hand|2009|pop|10055
Pentagram|1984|pop|896
Perhaps, Perhaps, Perhaps|1961|pop|5344
Pretty Pink Ribbon|1991|pop|134
Race Car Ya-Yas|2015|pop|7960
Rock 'n' Roll Lifestyle|1988|pop|5788
Ruby Don't Take Your Love To Town|2006|pop|1391
Ruby Sees All|1963|pop|2247
Sad Songs And Waltzes|1981|pop|8893
Satan Is My Motor|1969|pop|7031
Shadow Stabbing|1987|pop|4893
Sheep Go To Heaven|1967|pop|890
Stickshifts And Safetybelts|1969|pop|8086
Strangers In The Night|1968|pop|9099
Take It All Away|1980|pop|8161
The Distance|1962|pop|5609
The Guitar Man|2013|pop|3758
Walk On By|1993|pop|3567
Where Would I Be?|1986|pop|3559
World Of Two|1969|pop|1345
You Part The Waters|1968|pop|2333
You Turn The Screws|1970|pop|8355
A Red, Red Rose|1980|pop|185
Actress|1963|pop|218
After The Storm|2005|pop|9073
All I Want Is You|1988|pop|43
All The Love In The World|1977|pop|1672
Amaica Farewell|1967|pop|7611
Are You Ticklish|2014|pop|6387
As Time Goes By|1963|pop|5694
Back The Way (Girls' Point Of View)|1964|pop|5710
Better Not Tell Her|1977|pop|9758
Blue Of Blue|1970|pop|6032
Can't Give It Up|1982|pop|3343
Damn, You Get To Me|1974|pop|4645
Dan, My Fling|2016|pop|716
Danny Boy|1962|pop|4017
Davy|2014|pop|9631
Easy On The Eyes|1989|pop|9374
Fairweather Father|1966|pop|2224
Fisherman's Song|1977|pop|10091
Give Me All Night|1978|pop|7056
Grownup|1981|pop|4459
Half A Chance|2007|pop|9652
He Was Too Good To Me|1973|pop|1044
Heaven|2005|pop|5787
Hold Out Your Heart|1985|pop|8338
Hold What You've Got|1967|pop|6621
Horribly Hazardous Heffalumps|1981|pop|9865
How Can You Ever Forget|2016|pop|8494
How Long Has This Been Going On|1985|pop|6774
I Heard The Bells On Christmas Day|1965|pop|2295
Into White|1962|pop|860
Island|1990|pop|475
Itsy Bitsy Spider|2014|pop|3397
I've Got To Have You|1978|pop|7645
I've Got You Under My Skin|2003|pop|905
James|2014|pop|1046
Jesse|2010|pop|230
Julie Through The Glass|1965|pop|6536
Just A Sinner|1961|pop|6447
Just Like You Do|1964|pop|9146
Just Not True|1966|pop|8690
Let It Snow, Let It Snow, Let It Snow|1963|pop|1165
Let The River Run|2016|pop|5816
Letters Never Sent|1979|pop|1794
Libby|2010|pop|8695
Life Is Eternal|1991|pop|980
Like A River|2000|pop|6713
Make Me Feel Something|1967|pop|7141
My Luv Is Like A Red, Red Rose|1998|pop|5859
O Come, All Ye Faithful|1974|pop|2057
One Man Woman|1973|pop|9870
Orpheus|1974|pop|841
Our First Day Together|1970|pop|8194
Playing Possum|2015|pop|5367
Pure Sin|1999|pop|8862
Riverboat Gambler|1989|pop|9385
Rolling Down The Hills|1969|pop|3934
Shoulder To Shoulder|2000|pop|731
Hanggang Sa Muli|1983|pop|10070
If I Believe|1962|pop|9542
Ikaw Lamang|1998|pop|2264
I'll Be There|1990|pop|3769
Maala Ala Mo Kaya|1989|pop|5556
Ocean Deep|2001|pop|9499
Soon It's Christmas|2018|pop|598
All You Get From Love Is A Love Song|2008|pop|6909
At The End Of A Song|2017|pop|310
Away In A Manger|1965|pop|4225
Can't Smile Without You|1987|pop|9929
Carol Of The Bells|1974|pop|6502
Christ Is Born|1989|pop|8902
Christmas Song|1962|pop|4819
Crescent Noon|2000|pop|9647
Deadman's Curve|1985|pop|9653
From This Moment On|1973|pop|9095
Goodbye To Love|1975|pop|9390
Goofus|1989|pop|9089
He Came Here For Me|1966|pop|963
Help|2008|pop|9684
Here Comes Santa Claus|1965|pop|4277
Hits Medley '76|2005|pop|3325
I'll Never Fall In Love Again|1987|pop|8723
Looking For Love|1970|pop|4335
Man Smart, Woman Smarter|1981|pop|1376
On The Balcony Of The Casa Rosada|1983|pop|3611
Ordinary Fool|2011|pop|4894
Sleep Well, Little Children|1982|pop|1282
Ticket To Ride|1970|pop|1072
Two Sides|2007|pop|5603
When Time Was All We Had|1977|pop|9763
You're Enough|2017|pop|9628
A Bad Penny|1967|pop|7209
Angelsea|2017|pop|3323
Another Saturday Night|1994|pop|9174
Bitterblue|1967|pop|9530
But I Might Die Tonight|1978|pop|7506
Can't Keep It In|1961|pop|2335
Cats In The Cradle|2003|pop|2314
Come On Baby|1983|pop|8990
Drywood|1993|pop|2560
Father And Son|1980|pop|7173
Fill My Eyes|1980|pop|7482
Ghost Town|2010|pop|3287
Granny|1962|pop|1286
Hard Headed Woman|1971|pop|6323
Home|1976|pop|9523
Home In The Sky|2000|pop|6999
Honeyman|1994|pop|7756
How Can I Tell You|1979|pop|9208
If I Laugh|2014|pop|4810
I'm So Sleepy|1967|pop|9090
It's A Super Life|2011|pop|165
I've Found A Love|2002|pop|2208
I've Got A Thing About Seeing My Grandson Grow Old|1960|pop|422
Jesus|1990|pop|3319
Jzero|1995|pop|8074
Katmandu|1988|pop|9858
Kitty|1964|pop|516
Lady D'arbanville|2018|pop|3279
Last Love Song|2011|pop|4637
Lovely City|1981|pop|4541
Maybe You're Right|1966|pop|5467
Moonshadow|1977|pop|10108
Morning Has Broken|1988|pop|6304
New York Times|1993|pop|2766
Rubylove|1991|pop|3619
Ruins|2014|pop|6199
School Is Out|1969|pop|5963
Sitting|1993|pop|3638
Sweet Jamaica|1966|pop|7762
Sweet Scarlet|1995|pop|6402
The Boy With A Moon And Star On His Head|1992|pop|7922
The Hurt|1975|pop|6133
The Laughing Apple|1987|pop|1336
The Tramp|2012|pop|6224
The View From The Top|2012|pop|342
Two Fine People|1978|pop|8255
Alone|1972|pop|8662
Always Be Your Girl|2008|pop|1423
Any Other Way|1983|pop|8719
At Seventeen|1984|pop|7034
Ave Maria|1994|pop|8425
Carmen|1974|pop|4464
Dreaming Of You|1989|pop|8707
Everybody's Talkin' My Baby Down|2009|pop|2014
Eyes On Me|1987|pop|2655
Falling Into You|1972|pop|9151
Forget Me Not|1989|pop|2743
Glory Alleluia|1997|pop|4017
God Bless America|2001|pop|4781
Goodbye's|2007|pop|44
Halfway To Heaven|1999|pop|6073
Happy To Meet You|2012|pop|9721
Happy X-mas|1997|pop|6405
Here, There And Everywhere|1991|pop|3263
I Believe In You|2000|pop|384
I Don't Know|1980|pop|1831
I Drove All Night|2018|pop|1223
I Got Nothin' Left|1995|pop|8680
I Hate You Then I Love You|1967|pop|966
I Knew I Loved You|1983|pop|6998
I Know What Love Is|1961|pop|935
I Love You Goodbye|1982|pop|4247
I Met An Angel (On Christmas Day)|1995|pop|970
I Remember L.A.|2015|pop|9434
I Surrender|1977|pop|7689
I Want You To Need Me|2003|pop|5147
If Walls Could Talk|1982|pop|2909
Immortality|2004|pop|7844
In His Touch|2001|pop|2966
In Some Small Way|1972|pop|3498
Je Ne Vous Oublie Pas|2010|pop|2316
Just A Little Bit Of Love|1995|pop|2593
La Do Do La Do|1975|pop|8379
La Religieuse|1971|pop|4678
Laissons Entrer Le Soleil|2016|pop|4027
Le Ballet|1988|pop|6667
Little Bit Of Love|1969|pop|8179
Loved Me Back To Life|1971|pop|2763
Lovin' Proof|1985|pop|6097
Make You Happy|1986|pop|6916
Mamy Blue|1987|pop|7458
Miracle|1969|pop|4034
Misled|2011|pop|6353
A Woman In A Man's World|1989|pop|4447
All Of Me|1999|pop|8956
Baby Me|1993|pop|2967
Be My Eyes|1983|pop|381
Best Of Your Heart|1981|pop|9314
Betcha I|1977|pop|2038
Better Days|1993|pop|3874
Better Together|1992|pop|6772
Blue Love|1998|pop|3026
Caught In The Act|1976|pop|97
Chinatown|1986|pop|8752
Coltrane Dreams|1963|pop|6331
Come 2 My House|1974|pop|2257
Earth Song|1975|pop|5868
Earth To Mickey|2018|pop|1311
Every Little Thing|1976|pop|8645
Everybody Has An Aura|1964|pop|1439
Everything Changes|2006|pop|1861
Everywhere|1970|pop|1754
Eye To Eye|1965|pop|3218
Facts Of Love|1987|pop|2603
Fate|1972|pop|4710
Father He Said|1978|pop|5114
Feel Good|2008|pop|6951
Fool's Paradise|2013|pop|10028
Get Ready, Get Set|1960|pop|4972
Give Me All|1965|pop|8537
Goldfinger|2008|pop|4882
Got To Be There|1979|pop|3071
Hair|1972|pop|7431
Half Moon|1985|pop|9623
Haulin' Coal|1962|pop|9479
Have A Good Time|1973|pop|1774
Have A Little Faith In Me|2013|pop|4683
Heaven Bound|1993|pop|9077
Heed The Warning|1993|pop|3135
I Want|1986|pop|8858
I'm Dancing For Your Love|2012|pop|3942
I'm Every Woman|2011|pop|4603
In Love We Grow|1997|pop|5864
It's You|2000|pop|9102
Jigsaw|1964|pop|1245
Journey 2 The Center Of Your Heart|2014|pop|3717
Keep Givin' Me Lovin'|2008|pop|5981
Keep It Coming|2005|pop|9465
Keep Your Head Up|1995|pop|6338
Life Is A Dance|1970|pop|3577
Little Boy Blue|1995|pop|8461
Look Through My Eyes|1988|pop|2527
Losers In Love|2017|pop|3086
Love Has Fallen On Me|1984|pop|4011
Lullaby Of Birdland|1994|pop|3358
Maybe Your Baby|1984|pop|10045
Miles Blowin|2015|pop|2252
Move Me No Mountain|2005|pop|5203
My Destiny|1994|pop|9227
My Funny Valentine|2003|pop|3918
My Love Is Alive|2004|pop|312
Never Miss The Water|2011|pop|2412
Night Moods|1985|pop|7568
One For All Time|1995|pop|1780
One Million Kisses|1997|pop|9335
Ooh I Like Your Loving|1986|pop|5119
Our Love's In Danger|1987|pop|1793
Pack'd My Bags|1982|pop|1581
Please Pardon Me (You Remind Me Of A Friend)|2000|pop|780
Pop My Clutch|1968|pop|6913
Qaundary|2010|pop|5331
Reconsider (U Betta)|1988|pop|9673
Roll Me Through The Rushes|1988|pop|8112
Signed, Sealed, Delivered|1999|pop|3167
Sleep On It|1977|pop|674
Some Love|2018|pop|2948
Spoon|2004|pop|2158
Spring Can Really Hang You Up The Most|1974|pop|615
Sticky Wicked|1994|pop|9530
Stop On By|1986|pop|666
Stormy Weather|1999|pop|48
Stranger To Love|1998|pop|6394
Street Player|1978|pop|5142
Stronger Than Before|2018|pop|6075
Sweet Thing|2013|pop|4080
Take The A-Train|1970|pop|9179
Teach Me Tonight|2004|pop|9976
Tearin' It Up|2006|pop|2446
Tell Me Something Good|2014|pop|836
The Best Is Yet To Come|2008|pop|9112
The Christmas Song|1973|pop|7790
The Drama|1991|pop|6552
The End Of A Love Affair|2017|pop|4146
The Message In The Middle Of The Bottom|1989|pop|1530
The Other Side Of The World|2006|pop|5944
The Woman I Am|1986|pop|4611
Them There Eyes|2013|pop|114
This Crazy Life Of Mine|1988|pop|7911
This Is My Night|2006|pop|3007
To Sir With Love|2011|pop|1649
Too Much Love|1987|pop|4012
Walk The Rockway|2008|pop|2641
Walkin' In The Sun|2011|pop|5447
We Can Work It Out|1980|pop|2517
All We Need Is A Dream|1965|pop|2466
Born To Raise Hell|1999|pop|5715
Busted|2014|pop|4102
California Man|1980|pop|2304
Dancing The Night Away|1998|pop|9567
Downed|1995|pop|1212
Eight Miles Low|1992|pop|15
Everything Works If You Let It|1999|pop|7070
Give It Away|1994|pop|9269
Hot Love|2017|pop|4316
How About You|2012|pop|10028
How Are You?|1993|pop|2172
I Can't Take It|1962|pop|5424
I Can't Understand It|1996|pop|2819
I Want You To Want Me|1960|pop|7103
If It Takes A Lifetime|2000|pop|759
If You Need Me|1977|pop|2069
(I'm My) Best Friend|1978|pop|4679
Invaders Of The Heart|1985|pop|5386
Let Her Go|1970|pop|2605
Little Sister|2018|pop|6886
Lookin' Out For Number One|1967|pop|8092
Lovin' Money|1988|pop|7826
No Mercy|2011|pop|9574
Oh Caroline|1960|pop|7111
Ohm Sweet Ohm (Previously Unreleased)|1969|pop|7700
One More|2016|pop|1680
Saturday At Midnight|1993|pop|9204
Say Goodbye|1997|pop|2830
Shelter|2011|pop|6176
Southern Girls|1991|pop|5771
Speak Now Or Forever Hold Your Peace|2018|pop|4081
Special One|1972|pop|7048
Standing On The Edge|1993|pop|3280
Stiff Competition|1995|pop|980
Takin' Me Back|1994|pop|4
The Doctor|1970|pop|7545
The Flame|2012|pop|9285
The House Is Rockin'|2008|pop|1418
This Time Around|2011|pop|2017
Tonight It's You|1975|pop|2595
Violins|1982|pop|482
Voices|2011|pop|5439
Way Of The World|1972|pop|4300
When You Need Someone|2005|pop|9502
Wherever Would I Be|1990|pop|9873
Who D'king|1961|pop|9529
Wild Wild Women|1992|pop|4378
Woke Up With A Monster|1998|pop|5128
Won't Take No For An Answer|1962|pop|9581
Words|1969|pop|5217
World's Greatest Lover|2018|pop|9814
Writing On The Wall|1984|pop|1023
Wrong All Along|2005|pop|5313
Wrong Side Of Love|2013|pop|3011
Yeah Yeah|1963|pop|6162
You Say Jump|2010|pop|2025
You're All Talk|1976|pop|6213
Y.O.Y.O.Y|2013|pop|9504
A Beautiful Story|1966|pop|690
A World Without Heroes|1999|pop|2801
A Young Girl|1974|pop|8161
Alive Again|2010|pop|4018
All I Ever Need Is You|2013|pop|9023
All I Really Want To Do|2018|pop|4892
Apples Don't Fall Far From The Tree|1983|pop|5725
Band Of Thieves (Chastity's Song)|1964|pop|4606
Bang-Bang|1991|pop|7219
Behind The Door|2017|pop|215
Born With The Hunger|1985|pop|7478
Borrowed Time|1994|pop|1362
Boys Girls|1982|pop|7219
But I Can't Love You More|1995|pop|5411
By Love I Mean|1962|pop|2653
Carousel Man|2009|pop|6583
Could've Been You|1983|pop|1493
Cry Myself To Sleep|1977|pop|4241
Dark Lady|1985|pop|2870
Dixie Girl|1991|pop|4520
Don't Come Cryin' To Me - Previously Unreleased|1975|pop|4719
Don't Hide Your Love|2005|pop|5690
Don't Talke To Strangers|2009|pop|8541
Don't Try To Close A Rose|1966|pop|144
Dov'e L'amore|1980|pop|9222
Down, Down, Down|1981|pop|241
Dressed To Kill|2014|pop|423
Easy To Be Hard|1965|pop|5295
Elusive Butterfly|1964|pop|5064
Emotional Fire|1967|pop|451
Favourite Scars|1992|pop|534
Fires Of Eden|1999|pop|1723
Girl Don't Come|2007|pop|9849
Girl From Ipanema|1986|pop|7708
Git Down (Guitar Groupie)|1986|pop|5542
Gypsys, Tramps Thieves|1968|pop|2444
Happy Was The Day We Met|1982|pop|1244
He Thinks I Still Care|1993|pop|6679
He Was Beautiful|1977|pop|827
Hell On Wheels|1974|pop|7000
Holy Smoke|2004|pop|7714
Homeward Bound|1995|pop|6555
How Can You Mend A Broken Heart|2009|pop|1316
I Found Someone|1982|pop|7849
I Found You Love (With Greg Allman)|1966|pop|4223
I Paralyze|1974|pop|2505
I Saw A Man And He Danced With His Wife|1963|pop|6203
I Still Haven't Found What I'm Looking For|1994|pop|5747
I Threw It All Away|1969|pop|469
I Walk Alone|2011|pop|5407
I Walk On Gilded Splinters|1961|pop|8055
I Wasn't Ready|1988|pop|8009
I Wouldn't Treat A Dog|1971|pop|9574
I'd Rather Believe In You|1997|pop|205
I'd Rather Belive In You|2008|pop|6839
If I Could Turn Back Time|2007|pop|4199
If I Knew Then|1980|pop|1427
I'll Never Stop Loving You|1980|pop|4265
I'm Blowin' Away|2013|pop|2479
It's Not Unusual|1992|pop|1234
Just Like Jesse James|2018|pop|6154
Just This One Time|2014|pop|772
Lay Baby Lay|2016|pop|5874
Let Me Down Easy|1964|pop|7810
Love Hurts|2002|pop|7072
Lovers Forever|2006|pop|23
Mama|2000|pop|5881
Many Rivers To Cross (Live From The Mirage)|2008|pop|3213
Milord|2008|pop|5136
Monday|1970|pop|657
Mr. Soul|1973|pop|1271
A Hard Risin' Morning Without Breakfast|2006|pop|6427
All I Care About|1999|pop|7688
Anyway You Want|2017|pop|4952
Bigger Than Elvis|1966|pop|7301
Both Reached For The Gun|1995|pop|6082
Call On Me|2011|pop|4557
Caravan|1980|pop|6604
Cell Block Tango My Version|2018|pop|6795
Chains|1972|pop|1312
Chasin' The Wind|1965|pop|3934
Chicago|1991|pop|8565
Class|1969|pop|10065
Come In From The Night|1979|pop|44
Come To Me, Do|2004|pop|666
Critic's Choice|1966|pop|5590
Cry For The Lost|1970|pop|3232
Darlin' Dear|2001|pop|4045
Dialogue|1968|pop|7096
Dialogue (Part 2)|2012|pop|3170
Does Anybody Really Know What Time It Is?|2010|pop|2065
Doin' Business|2017|pop|48
Don't Get Around Much Anymore|1992|pop|4248
Feeling Stronger Everyday|2004|pop|4318
Flight 602|2003|pop|7055
Goody Goody|2012|pop|2435
Happy Man|1965|pop|6098
Hard Habit To Break|2001|pop|4065
Hard To Say I'm Sorry|2018|pop|2695
Heart In Pieces|1997|pop|8700
Hearts In Trouble|1986|pop|8067
Hot Streets|2010|pop|7839
I Can't Do It Alone|1989|pop|8811
I Can't Fight This Feeling|2017|pop|1050
I Know A Girl|2011|pop|2088
I Move On|1998|pop|969
I Stand Up|1970|pop|3707
I'd Rather Be Rich|2013|pop|7905
If It Were You|1967|pop|8601
If She Would Have Been Faithful|1970|pop|7409
If You Leave Me Now|1975|pop|1728
I'm A Man|1992|pop|7246
In Terms Of Two|1974|pop|7143
It's Alright|2015|pop|8103
Life Is What It Is|2014|pop|5295
Loneliness Is Just A Word|2003|pop|8400
Look Away|1975|pop|2677
Lovin' Chains|2005|pop|7985
Mah Jong|1965|pop|5585
Make Me Smile|2012|pop|3063
Mama Take|1988|pop|988
Man To Woman|1968|pop|3411
Me And My Baby|1983|pop|4189
Mississippi Delta City Blues|1985|pop|1721
Mister Cellophane|1961|pop|2330
Nothin's Gonna Stop Us Now|1989|pop|3026
Now That You've Gone|1980|pop|1827
Old Days|2009|pop|3777
Once In A Lifetime|2008|pop|6491
Please Hold On|1973|pop|828
Poem 58|2008|pop|779
Poem For The People|1967|pop|7762
Rediscovery|1983|pop|9356
Run Away|1966|pop|7549
Runaround|2001|pop|1914
Saturday In The Park|2010|pop|9806
Scrapbook|1966|pop|8920
Show Me The Way|2003|pop|3938
3 Little Angles|2017|pop|7104
5 Little Turkeys|1971|pop|2885
A Frog Went A-Courtin|1971|pop|8693
A Hunting We Will Go|2002|pop|6500
Aba Daba Honeymoon|1965|pop|3343
Ain't Gonna Jump No More|1962|pop|3049
Angels From The Realms Of Glory|1964|pop|8761
Angels We Have Heard On High|1973|pop|7817
Apples And Bananas|1965|pop|3730
Apples And Oranges|1992|pop|4529
Arabella Miller|2014|pop|3267
At Christmas|2002|pop|2028
Baby Shoes|2016|pop|2761
Bicycle Built For Two (version 2)|1972|pop|8360
Bill Grogan's Goat|1968|pop|8751
Billy Blunder|1961|pop|4732
Billy Boy (version 1)|2003|pop|5465
Billy Boy (version 2)|1984|pop|9839
Bingo|1987|pop|4638
Birds In The Wilderness|1964|pop|2210
Biscuits In The Oven|2005|pop|9283
Black Shadows|1986|pop|5982
Boom, Boom, Ain't It Great To Be Crazy?|1960|pop|4875
Bought Me A Cat|1976|pop|4944
Bounce The Ball|1970|pop|2021
Casper|1972|pop|4653
Chicken|2010|pop|7976
Christopher Robin Is Saying His Prayers|1992|pop|983
Do Your Ears Hang Low?|1982|pop|6777
Father's Whiskers|1996|pop|6354
Found A Peanut|1963|pop|4709
Go Tell Aunt Rhody|1988|pop|8363
Hush, Little Baby|1982|pop|9561
I Know Where I'm Going|2014|pop|6301
Irish Lullaby|1988|pop|8853
Lazytown Theme Song|1970|pop|2984
Looby Loo|2012|pop|1994
Pharaoh, Pharaoh|1966|pop|9219
Rise And Shine|1974|pop|9385
The Ants Go Marching|1974|pop|9860
The Barnyard|2015|pop|1441
The Bear|1985|pop|8697
The Bear Went Over The Mountain|1988|pop|1824
The Beehive And The Anthill|2017|pop|7109
The Big Rock Candy Mountain|2004|pop|2830
The Blue Tail Fly (jimmie Crack Corn)|1985|pop|9874
The Body Song|1969|pop|8829
The Bus Song|1970|pop|6291
100 Bottles|2004|pop|4618
2012|1996|pop|4072
2 Complicated|1992|pop|7093
4 Years Old|2012|pop|4427
A Milli|2014|pop|1588
ABC's|2003|pop|6805
Ain't No Way (You Won't Love Me)|1987|pop|3054
All Back|2004|pop|49
All I Wanna Do|1981|pop|5291
Another You|1971|pop|5716
Back 2 Back|1961|pop|9785
Beg For It|2001|pop|1525
Better On The Other Side|1991|pop|4331
Biggest Fan|1982|pop|2422
Bitches|1962|pop|3387
Blue Rose|1962|pop|5210
Boing|1968|pop|408
Boombox|2004|pop|4483
Cadillac|1965|pop|331
Cali Swag|1975|pop|5836
Calypso|1994|pop|1910
Captive|1977|pop|4874
Changed Man|1998|pop|3696
Christmas Came Today|1960|pop|830
Cinderella (Umbrella Remix)|2013|pop|3417
Crawl|2002|pop|2695
Cry No More|1973|pop|5790
Damage|1963|pop|8841
Dangerous|2011|pop|6593
Do It|1974|pop|5952
Don't Panic Remix|1983|pop|6639
Erased|1983|pop|148
Fallen Angel|1990|pop|5940
Famous Girl|2004|pop|9361
Fine By Me|2003|pop|4685
Fine China|1994|pop|2882
First 48|1999|pop|162
First Day Of Spring|1997|pop|5150
Five More Hours|1998|pop|5288
Flying Solo|1963|pop|9213
Fools With You|2010|pop|6638
For Ur Love|2016|pop|353
Forever|2015|pop|6511
Freaky I'm Iz|2004|pop|7996
Freeze|1974|pop|8911
From My Heart|1995|pop|8072
Froze|1995|pop|9020
Gangsta Boo|2016|pop|6352
Get At Ya|1990|pop|7292
Gettin' Money|2001|pop|4882
Ghetto Tales (I Know You Wanna See)|1995|pop|2116
Gimme That|1987|pop|7084
Girl You Loud|2005|pop|3506
Go Away|1973|pop|5369
God's Top Ten|2016|pop|5223
Golden Girl|1980|pop|3445
Gone Get It|2013|pop|8505
Gotta Be Ur Man|1976|pop|8660
Graffiti|1969|pop|5367
Hands Up High|1987|pop|9912
Hang All The Mistletoe|2014|pop|5084
Heart Ain't A Brain|1993|pop|5424
I Can Transform Ya|1960|pop|3437
I Love Myself|2010|pop|679
I Love You Team Breezy|1987|pop|125
I'm Afraid|2005|pop|3799
I.Y.A|2007|pop|3852
Just Fine|2008|pop|748
KAE|2013|pop|8992
Key 2 Your Heart|1997|pop|1491
Kiss Kiss|2005|pop|712
Last 2 Know|1971|pop|5081
Leave The Club|1990|pop|5376
Let The Blunt Go|1990|pop|3649
Liquor|1967|pop|3200
Lottery|2010|pop|3390
Love Music|2017|pop|1922
Main Chick|2000|pop|6093
Marry Go Round|1981|pop|5273
Matrix|1972|pop|7160
Movie|1970|pop|5636
90's Blues|2008|pop|2773
As Long As I Have Your Love|1997|pop|7540
Auberge|2016|pop|9234
Because Of You|1974|pop|1928
Black Dog|1992|pop|3787
Bombollini|1983|pop|3588
Boom Boom|2012|pop|6254
Candles|2010|pop|894
Can't Get Through|1981|pop|2068
Dancing Girls|1992|pop|993
Dancing Shoes|2004|pop|6765
Daytona|1987|pop|2145
Diamonds|1970|pop|8178
'Disco' La Passione|1978|pop|6114
Distant Summers|1979|pop|5767
Do It For Your Love|1985|pop|2263
Do You Still Dream?|2015|pop|8722
Don't Want Your Best Friend|1966|pop|4153
Every Time I See You Smile|1967|pop|3528
Footprints In The Snow|1999|pop|1712
For Ever And Ever|1961|pop|809
Freeway|1965|pop|6884
Give That Girl A Diamond|1994|pop|4920
God's Great Banana Skin|1965|pop|5928
Goodbye Little Columbus|1978|pop|5576
Hello Friend|2014|pop|588
Hired Gun|1997|pop|5998
I Can Hear Your Heartbeat|1989|pop|8481
I Don't Know What It Is But I Love It|1986|pop|1760
If You Choose To Go|2018|pop|3933
I'm In My Car|1974|pop|9774
Johnny Needs A Fast Car|1992|pop|358
Josephine|1995|pop|1154
Joys Of Christmas|2009|pop|3265
Julia|1961|pop|357
Just One Of Those Days|1970|pop|4291
Just Want To Be With You|1971|pop|1121
Keep On Dancing|2006|pop|5074
King Of The Beach|1977|pop|7579
Last Open Road|1993|pop|4640
Let It Loose|2009|pop|3372
Let's Dance|2009|pop|4198
Light Of Hope|1985|pop|10074
Lucky Day|2004|pop|638
Marvin|1963|pop|3158
No Qualifications|1988|pop|9367
Nothing To Fear|1968|pop|5194
Nothing's Happening By The Sea|2007|pop|489
On The Beach|2018|pop|3407
Out Of The Darkness|1975|pop|97
Que Sera|1979|pop|1019
Red Shoes|2010|pop|6386
Runaway|1976|pop|5557
Seabird|1983|pop|6456
September Blue|1987|pop|9302
Set Me Free|1965|pop|8501
Shirley Do You Own A Ferrari?|2018|pop|2549
Slow Dance|1961|pop|967
So Much Love|1981|pop|5334
Stone|2000|pop|7585
The Bones Of Angels|2008|pop|7416
The Closer You Get|1982|pop|2183
The Road To Hell (Part 2)|1991|pop|5443
The Things Lovers Should Do|1997|pop|2427
There She Goes|1966|pop|1309
Thinking Of You|1961|pop|9333
Three Angels|1985|pop|7917
Too Much Pride|2017|pop|1218
Touch? D'amour|2013|pop|528
Touche D'Amour|1964|pop|1722
True To You|1968|pop|4012
Twisted Wheel|1985|pop|7793
Because Ti Amo (Sung At Her Concert)|1971|pop|3251
Believe Me|2015|pop|248
Blank Page|2004|pop|8552
Blessed|1967|pop|9269
Bound To You|1987|pop|8597
But I Remember You (Pero Me Acuerdo De Ti)|1975|pop|7836
By Your Side|1961|pop|5261
Can You Feel The Love Tonight|1996|pop|8910
Candyman|2013|pop|6756
Change|1979|pop|3792
Climb Every Mountain|1999|pop|10096
Fell For The Enemy|2009|pop|2288
Get Mine, Get Yours|1970|pop|8685
I Come Undone|1964|pop|7110
I Feel Your Pain|2006|pop|209
I Got Trouble|1999|pop|5996
i hate boys|1966|pop|773
I Have Nothing|1962|pop|5869
