2MRC671|2005-04-01|folk rock|small
SSO-593|1971-11-10|folk rock|small
1GKW648|2015-10-21|folk rock|small
XGP-121|1976-06-23|folk rock|small
OBG-1716|2013-07-17|folk rock|small
4CXK921|1972-11-08|folk rock|small
MRQ-1858|2006-11-07|folk rock|small
ASE-0875|2009-09-16|folk rock|small
ZIO-255|1975-12-29|folk rock|small
MEB-978|2017-09-23|folk rock|small
1CDB696|1986-03-14|folk rock|small
FJS-2967|2008-03-31|folk rock|small
OFY-8890|1986-11-29|folk rock|small
GHM-6365|1970-03-27|folk rock|small
5WJC297|1974-10-12|folk rock|small
EDS-6845|2013-06-26|folk rock|small
KDQ-6997|1998-01-19|folk rock|small
TQH-918|1991-08-25|folk rock|small
QQG-1131|1990-05-22|folk rock|small
6ZRN759|1996-12-28|folk rock|small
UOF-643|2018-10-16|folk rock|small
BMM-934|2014-06-19|folk rock|small
ZTO-651|2009-09-28|folk rock|small
WAO-315|2013-06-13|folk rock|small
EZL-762|2003-10-10|folk rock|small
5VMG695|2008-09-14|folk rock|small
VCM-406|2009-10-12|folk rock|small
JJU-531|2004-01-08|folk rock|small
MSV-6912|1979-09-24|folk rock|small
LMM-8948|1995-11-29|folk rock|small
YYI-325|2013-09-09|folk rock|small
RUY-9961|2009-10-04|folk rock|small
7OTK287|1971-01-12|folk rock|small
GMM-430|1995-02-17|folk rock|small
MDU-624|2006-03-10|folk rock|small
DNA-299|1995-10-11|folk rock|small
ORA-064|2016-08-01|folk rock|small
7RWM648|2012-01-08|folk rock|small
RVH-172|1993-07-22|folk rock|small
9LJX256|2000-10-22|folk rock|small
SOA-286|1975-08-20|folk rock|small
1GQH767|2017-02-07|folk rock|small
JOG-706|1974-10-07|folk rock|small
SJR-190|1981-05-24|folk rock|small
9LLF473|1978-12-28|folk rock|small
7AOV687|2004-09-24|folk rock|small
LVA-9506|1982-06-23|folk rock|small
IHF-564|1976-08-11|folk rock|small
OVU-1106|2005-08-10|folk rock|small
4ZHW779|2000-11-17|folk rock|small
ZWN-858|2009-09-07|folk rock|small
1NIC283|1984-02-18|folk rock|small
3CKU725|1971-10-19|folk rock|small
BEG-6871|1998-08-02|folk rock|small
FYF-408|2005-01-16|folk rock|small
RWW-537|2017-07-05|folk rock|small
8VRB377|1987-09-16|folk rock|small
5MYW581|1992-02-22|folk rock|small
7JIO939|2006-03-23|folk rock|small
QZU-9415|1982-05-17|folk rock|small
AIQ-724|1986-11-21|folk rock|small
6MGD127|2018-07-20|folk rock|small
XOV-9269|1990-04-18|folk rock|small
1DDA541|1979-05-31|folk rock|small
IVK-8801|1983-01-03|folk rock|small
CKY-940|2004-06-30|folk rock|small
8XTA927|2002-02-25|folk rock|small
3FVP265|2009-11-11|folk rock|small
2PXV348|1978-02-22|folk rock|small
5ZCF664|1999-01-10|folk rock|small
MQE-635|1971-05-03|folk rock|small
9AFD453|2009-07-24|folk rock|small
WKH-3188|1980-11-13|folk rock|small
2VKI363|1973-10-10|folk rock|small
6MHP311|2018-08-07|folk rock|small
2YTP299|1977-02-01|folk rock|small
6HVL533|2006-12-13|folk rock|small
MBJ-701|1983-01-09|folk rock|small
3HMH188|1980-10-22|folk rock|small
CYQ-4247|1995-07-26|folk rock|small
AWL-717|1978-09-09|folk rock|small
8IVR599|2006-12-20|folk rock|small
3XEV481|2004-06-10|folk rock|small
1COV465|1998-12-25|folk rock|small
5LMD725|2000-04-23|folk rock|small
6QTA646|1981-06-13|folk rock|small
SKP-1148|2002-12-24|folk rock|small
DVM-929|2004-08-01|folk rock|small
WGL-748|1989-07-09|folk rock|small
LTG-8139|1996-01-05|folk rock|small
EFZ-004|1988-07-15|folk rock|small
DPS-3429|1983-11-29|folk rock|small
RAS-864|2008-05-01|folk rock|small
WIU-666|1996-06-12|folk rock|small
6YZF817|1979-08-16|folk rock|small
QZG-603|1977-09-03|folk rock|small
EBI-4229|2002-12-01|folk rock|small
7JVQ522|1971-01-13|folk rock|small
WAI-5414|2000-07-17|folk rock|small
7UTD526|2014-12-29|folk rock|small
EJA-0751|1993-08-08|folk rock|small
ATN-582|2017-06-13|folk rock|small
HDD-829|2007-09-07|folk rock|small
6RXA223|1988-11-17|folk rock|small
OOJ-5845|1986-10-24|folk rock|small
8IQF375|1978-02-27|folk rock|small
3RNQ688|2012-03-14|folk rock|small
SAV-4466|1992-12-21|folk rock|small
AFM-170|1985-09-08|folk rock|small
DGD-931|1977-06-23|folk rock|small
2WFS871|2017-05-30|folk rock|small
9JMI975|1990-10-11|folk rock|small
UVZ-147|1990-08-25|folk rock|small
IAZ-8660|2017-01-02|folk rock|small
RBY-5041|1972-10-24|folk rock|small
QDL-2966|2003-09-28|folk rock|small
8UZR734|2004-06-24|folk rock|small
JVI-6016|2007-02-17|folk rock|small
GMS-177|1985-03-04|folk rock|small
CWW-7987|2006-05-23|folk rock|small
YZX-229|2006-10-04|folk rock|small
6AUY872|2002-12-04|folk rock|small
ZYT-7086|1996-01-20|folk rock|small
EPB-523|2001-06-14|folk rock|small
XQN-7174|1990-12-14|folk rock|small
NLA-4035|2001-06-08|folk rock|small
7DRR614|2011-01-04|folk rock|small
PJZ-1911|2007-02-05|folk rock|small
DEH-005|2004-02-28|folk rock|small
VXN-197|1978-09-19|folk rock|small
RHU-121|2010-07-04|folk rock|small
6UOK458|2010-10-04|folk rock|small
ESH-875|2017-06-18|folk rock|small
YOK-568|1976-12-23|folk rock|small
MPW-1906|1971-09-02|folk rock|small
3GWA346|2008-07-18|folk rock|small
TXF-657|1981-12-28|folk rock|small
VXB-828|2013-01-09|folk rock|small
IKL-1470|2003-11-01|folk rock|small
2DTA691|2010-08-16|folk rock|small
4KTL434|2015-09-26|folk rock|small
BXI-8354|2013-10-01|folk rock|small
RPG-9812|1987-09-27|folk rock|small
SMB-1336|2018-02-04|folk rock|small
1FYE537|1988-03-02|folk rock|small
DGG-2974|1995-10-23|folk rock|small
2ORJ546|1999-12-26|various|small
VGJ-2902|2008-03-28|various|small
NBO-9738|1990-07-23|various|small
4LSG297|1981-02-08|various|small
7MEH657|2018-01-04|various|small
ATN-599|1982-10-07|various|small
PDG-389|1990-09-12|various|small
9UJA814|1989-07-31|various|small
2ANG138|1975-03-17|various|small
YRN-9360|1985-08-21|various|small
ZPG-9612|2003-10-29|various|small
2JLW915|1973-07-02|various|small
SQX-1639|1973-10-13|various|small
LCU-476|2002-10-14|various|small
UIR-8472|1983-05-01|various|small
QHC-3163|1989-01-03|various|small
9UNG971|1998-11-08|various|small
OCE-790|2005-01-03|various|small
MJE-241|1973-08-14|various|small
CPJ-0630|1996-12-27|various|small
7WTV545|1973-06-16|various|small
5VDW353|1986-04-15|various|small
7EVU643|1972-09-09|various|small
UXV-4944|2016-07-04|various|small
KTW-902|2005-02-11|various|small
OGM-093|1974-06-24|various|small
WPR-1045|1987-08-18|various|small
PKA-0004|2010-03-15|various|small
PQI-1588|2008-09-10|various|small
IVO-3933|1990-05-13|various|small
7FIP633|1990-09-17|various|small
FKP-638|1989-02-05|various|small
RGW-588|1996-04-18|various|small
1BSJ669|1973-05-18|various|small
JDS-755|1970-08-10|various|small
BMW-6583|2014-02-01|various|small
KVQ-7817|2011-11-27|various|small
JMZ-421|1988-08-10|various|small
6YHR898|1980-02-11|various|small
BTO-3078|2009-04-29|various|small
1ZEU997|2001-01-12|various|small
BIN-577|2007-12-02|various|small
4XXN998|1998-05-05|various|small
HRN-346|1972-10-17|various|small
OVL-0295|2012-05-15|various|small
JSY-7051|2004-08-03|various|small
7BCY721|1984-12-20|various|small
DUU-083|1986-03-28|various|small
7RKW718|2016-06-06|various|small
DCX-059|1980-12-07|various|small
PMN-545|1987-03-14|various|small
LPE-8364|1984-04-24|various|small
UFR-8512|2006-05-01|various|small
9KQT977|1984-05-06|various|small
UYU-134|1975-10-11|various|small
SXP-7451|2015-02-12|various|small
3IXT294|2014-05-05|various|small
FTF-3044|1978-11-06|various|small
5VPV498|1995-10-27|various|small
8BJQ889|1977-08-22|various|small
9WUC299|1976-10-03|various|small
1WWM311|1986-06-28|various|small
YNF-724|1973-11-10|various|small
HHB-9002|1984-11-13|various|small
VBB-7045|2008-02-25|various|small
JGE-431|1974-11-19|various|small
KAV-8259|1979-01-24|various|small
EJX-1214|1984-03-25|various|small
4BJB574|1986-10-07|various|small
8TQR959|1975-12-19|various|small
5WPS693|2003-04-20|various|small
WCJ-011|2005-09-08|various|small
GKE-877|2012-09-27|various|small
1PJR623|1984-02-08|various|small
BCV-7461|1976-01-22|various|small
COH-4681|1997-10-15|various|small
LTA-268|2001-01-08|various|small
4PNZ853|2002-04-26|various|small
SQJ-9642|2003-09-15|various|small
ZWL-4091|1970-02-20|various|small
QHH-0200|1985-11-29|various|small
FHC-518|1991-06-21|various|small
5SWE667|1982-09-06|various|small
KOQ-0172|1992-06-18|various|small
WUQ-1688|1970-12-27|various|small
NYX-682|1988-08-29|various|small
KCV-112|1977-06-27|various|small
WWD-946|1999-09-13|various|small
EIO-052|1991-02-06|various|small
LQK-777|1994-08-04|various|small
YLJ-4183|2001-04-23|various|small
BQD-8712|2018-08-28|various|small
SGO-0691|2002-12-30|various|small
UOG-560|2017-02-27|various|small
TDQ-319|2007-09-12|various|small
HQY-525|2000-11-04|various|small
GMR-3377|1974-12-05|various|small
DKX-3697|1985-01-25|various|small
OYJ-879|2015-05-14|various|small
NSH-0206|1970-07-08|various|small
CUR-5741|1983-01-16|various|small
MLU-772|2009-02-04|various|small
OXQ-783|2017-08-06|various|small
3DWU928|1981-11-02|various|small
BPU-086|2004-11-02|various|small
AOQ-931|1996-07-08|various|small
AVC-1709|1995-04-11|various|small
ODC-756|2015-01-12|various|small
PRC-246|2011-07-01|various|small
LZI-090|1980-07-27|various|small
JEC-2092|1982-05-02|various|small
TUJ-149|1972-06-30|various|small
RGL-764|1975-03-06|various|small
OCT-944|1979-03-05|various|small
FTW-6692|1990-08-18|various|small
RJK-2030|2017-12-24|various|small
REK-516|1989-07-09|various|small
MNC-6725|1992-11-20|various|small
TBV-3182|1992-03-03|various|small
KCU-330|2002-09-17|various|small
NZH-5626|1989-08-23|various|small
OFM-8219|1977-04-10|various|small
4XZR952|1990-12-24|various|small
WMI-101|1984-09-01|various|small
THJ-4347|2005-03-29|various|small
FVU-0493|2015-10-13|various|small
QAU-7515|1995-09-11|various|small
MWL-6659|1987-08-22|various|small
TUC-667|2003-12-07|various|small
8NKY928|1977-07-31|various|small
HRO-8254|2001-09-28|various|small
7POO279|2018-06-27|various|small
MWZ-717|1977-10-02|various|small
NHH-7208|1976-06-19|various|small
7OBU611|2015-11-16|various|small
ETQ-595|1976-05-13|various|small
CLE-6536|2017-04-19|various|small
5XWF327|1994-07-04|various|small
ZIR-3100|2015-01-22|various|small
ASY-392|2010-09-11|various|small
6VGP447|1977-12-28|various|small
ULU-1945|2009-07-26|various|small
3DAI264|1980-09-24|various|small
BZI-948|2007-09-12|various|small
DJR-877|2014-10-03|various|small
JWB-715|1989-07-10|various|small
7KNN443|1999-03-19|various|small
XJW-365|2016-07-14|various|small
AIF-5212|2008-06-23|various|small
EFI-6559|2013-01-12|various|small
8XLE689|1974-06-24|various|small
GEL-768|1994-07-14|various|small
JWN-4452|2004-11-28|various|small
WVV-4130|2017-07-29|various|small
GAH-250|2005-11-03|various|small
2LIH483|2015-10-31|various|small
JHX-1106|1979-11-05|various|small
6DVX188|1978-11-06|various|small
CLS-4612|1994-04-08|various|small
TGJ-3098|1980-12-25|various|small
4PPD428|1998-07-09|various|small
RKG-190|1992-01-10|various|small
QJM-4804|1978-08-29|various|small
IKC-7100|2017-03-23|various|small
MJP-488|2000-01-07|various|small
7FHW633|2006-09-10|various|small
OKT-8434|1999-04-25|various|small
7KEV474|1985-02-12|various|small
DAC-254|1983-03-22|various|small
QWX-1896|2013-10-15|various|small
HTA-1501|1983-09-07|various|small
1NPJ421|1984-03-13|various|small
3DYA548|1979-08-27|various|small
ZFR-0178|2002-04-26|various|small
HHC-9565|2001-04-05|various|small
SKI-072|1986-06-21|various|small
EZZ-051|1975-03-29|various|small
UDQ-4491|1971-10-24|various|small
YSG-044|2003-04-06|various|small
TDM-855|2004-06-26|various|small
QPR-697|2005-01-12|various|small
XPU-3042|1983-09-18|various|small
WHD-660|1980-04-26|various|small
PVU-566|2000-01-28|various|small
9PMK595|1992-12-28|various|small
INE-377|1979-01-22|various|small
BGT-804|2009-06-08|various|small
LVM-2468|2009-01-26|various|small
1QUR696|2005-06-10|various|small
1CPN653|1997-02-03|various|small
PQS-3899|1975-10-11|various|small
CUG-315|2004-12-12|various|small
QSA-0414|1982-12-06|various|small
RRT-124|2005-06-04|various|small
9ISB851|1992-08-29|various|small
8JZH954|2014-09-04|various|small
YLY-3686|2005-04-23|various|small
2EAG194|1998-06-11|various|small
LZH-913|2012-10-06|various|small
2KHB795|1994-05-01|various|small
EMA-946|2007-05-03|various|small
NVD-475|1974-10-04|various|small
7TJU969|1997-08-08|various|small
VAY-199|2001-12-16|various|small
QKQ-209|2013-04-11|various|small
UAN-9388|2016-07-20|various|small
9IUU235|2004-03-18|various|small
FLF-9775|1981-11-16|various|small
HIJ-6457|1998-10-15|various|small
9INJ164|1991-08-02|various|small
NKR-4022|1995-05-31|various|small
UVP-388|2004-08-31|various|small
5ZJF626|1977-02-26|various|small
CTO-832|2017-09-10|various|small
BJZ-932|1978-06-28|various|small
JYX-228|1994-05-22|various|small
7JPJ787|2000-06-03|various|small
HRN-3481|1993-11-20|various|small
VKR-683|2016-03-12|various|small
PWI-626|2011-02-11|various|small
JRM-245|2010-07-17|various|small
6JMM716|2001-11-13|various|small
CQI-906|1979-02-01|various|small
8NYC594|2006-11-01|various|small
OMX-2948|2001-08-07|various|small
JQQ-502|1974-09-10|various|small
XOE-231|1980-04-25|various|small
NQA-077|1988-03-04|various|small
KHZ-8544|1979-12-18|various|small
RPO-167|2017-10-14|various|small
UIS-1273|1974-05-26|various|small
QCI-8094|1991-07-06|various|small
JFH-429|1987-11-01|various|small
4XMU522|2006-09-12|various|small
HMK-1012|2000-11-27|various|small
5WXL268|2013-08-08|various|small
YLK-679|1976-03-26|various|small
HJX-0964|1974-03-21|various|small
KVG-568|2007-10-16|various|small
LMT-871|2008-06-19|various|small
LGK-0622|1978-08-31|various|small
2XOY483|2010-08-19|various|small
9OWL813|1977-08-03|various|small
SJF-6867|1978-04-02|various|small
WUR-918|2006-03-27|various|small
8LOE238|1976-02-23|various|small
OFT-9199|2003-09-19|various|small
YQV-1765|1979-09-19|various|small
JVW-2753|2002-09-27|various|small
BLD-147|1992-12-23|various|small
SIA-2593|1977-04-23|various|small
GMZ-4153|1986-03-07|various|small
GGL-970|2000-04-23|various|small
GZC-3339|1981-03-20|various|small
IYY-9096|1981-12-15|various|small
1WJZ167|1982-12-07|various|small
HNA-852|1991-03-23|various|small
9QFZ348|1984-05-16|various|small
RAJ-308|1975-07-02|various|small
XEJ-124|2001-04-29|various|small
CQU-570|1979-05-25|various|small
SJY-1439|1995-06-03|various|small
3UJW585|1973-08-15|various|small
PGL-047|1985-11-04|various|small
UQV-395|1994-05-19|various|small
EFL-7558|1992-04-27|various|small
AJA-3051|1990-05-17|various|small
2TLU839|2012-05-14|various|small
1MYG765|1990-03-22|various|small
EFZ-7026|2003-12-28|various|small
EIJ-713|2004-08-09|various|small
3IDX697|1974-01-21|various|small
5TLR231|1975-08-09|various|small
3TDK199|1977-07-18|various|small
OIX-4635|2010-07-27|various|small
5DMG164|1984-02-07|various|small
7HIE261|1984-07-25|various|small
YMH-742|2003-08-25|various|small
TLY-8349|2013-07-22|various|small
KQG-864|2016-09-20|various|small
QVZ-830|1985-12-20|various|small
8FPM119|1990-06-22|various|small
OQQ-9820|1976-04-11|various|small
XKT-2116|1978-06-13|various|small
XSN-5018|1989-12-11|various|small
GCO-1442|2012-08-06|various|small
WIV-677|2003-07-02|various|small
HWO-734|1997-07-27|various|small
PRC-7640|1977-07-12|various|small
6OFF222|2005-02-16|various|small
4HTX887|2002-10-16|various|small
BDE-579|2014-01-21|various|small
JYC-699|1972-02-24|various|small
GTF-5537|1978-04-20|various|small
HPK-165|2016-11-08|various|small
SUG-455|1982-08-19|various|small
5EGM118|2018-05-23|various|small
HGX-399|1985-09-08|various|small
DKX-9823|1990-12-12|various|small
OLB-047|1975-03-08|various|small
9PZW631|2000-01-20|various|small
UJJ-129|2012-06-04|various|small
ZAJ-1198|2015-06-07|various|small
5QVG883|2008-12-15|various|small
ADK-4342|1999-11-17|various|small
2FFO838|1984-01-13|various|small
CLL-174|1974-08-14|various|small
CEH-763|1986-09-11|various|small
NMG-1473|2017-08-20|various|small
NCS-3356|1998-05-05|various|small
NXB-523|1970-06-14|various|small
6HTP648|1971-10-20|various|small
CTE-9779|1994-04-14|various|small
7VZK118|2000-05-01|various|small
9YFJ362|1979-09-01|various|small
CKQ-2909|2001-12-01|various|small
8ZIJ287|1976-01-06|various|small
FGZ-6390|1999-03-16|various|small
QLJ-1738|1987-02-09|various|small
AJH-4789|1993-08-21|various|small
LZJ-692|1987-12-02|various|small
WXX-746|2016-04-15|various|small
WSY-5311|2016-04-23|various|small
IYJ-1476|1983-07-11|various|small
3WIP572|2011-03-16|various|small
5JDM652|2010-11-08|various|small
IHC-6950|2016-12-05|various|small
3XGU292|1995-02-09|various|small
UZQ-377|1976-08-22|various|small
4YXR621|1996-05-10|various|small
LQQ-247|1972-11-17|various|small
ZSJ-4599|1990-08-10|various|small
JCA-682|1978-02-15|various|small
MOS-1430|1988-02-19|various|small
5UZH649|1970-08-13|various|small
GJS-500|1981-07-07|various|small
HKO-837|1970-12-03|various|small
XQN-494|2000-05-08|various|small
4NBJ378|1988-03-16|various|small
JOI-8216|1974-10-09|various|small
5OXQ726|2009-04-22|various|small
UND-243|1987-10-30|various|small
IQC-585|2016-12-09|various|small
COW-7685|2016-10-13|various|small
ULA-151|1998-11-28|various|small
NHU-8747|2003-07-27|various|small
UPJ-8904|1985-02-18|various|small
1QOL737|1985-01-27|various|small
2NID734|1990-01-18|various|small
DLE-3303|1980-04-17|various|small
6WKM887|1994-04-01|various|medium
9LSL546|1970-07-06|various|medium
7BFW294|2008-01-02|various|medium
YQW-6425|1991-03-07|various|medium
DOZ-0034|1972-01-24|various|medium
GUB-9508|1976-12-27|various|medium
7SYH577|1989-02-28|various|medium
4JLO616|2016-03-28|various|medium
6ONL653|1974-10-07|various|medium
9WKT938|1984-05-15|various|medium
9MDK818|1990-10-10|various|medium
AUC-7441|2014-12-01|various|medium
SJL-9190|1990-09-29|various|medium
6LYA945|1986-01-15|various|medium
BAQ-713|1993-10-01|various|medium
3VLE617|2014-02-11|various|medium
SKK-1938|1995-08-21|various|medium
PFA-2599|2015-11-11|various|medium
9KYT626|1991-04-25|various|medium
8ARE499|2008-11-18|various|medium
NEU-302|1980-03-02|various|medium
2TLT643|1985-06-15|various|medium
JFR-6259|1987-01-27|various|medium
OZD-9314|1970-02-02|various|medium
ZBX-7256|1992-11-25|various|medium
OQK-276|2010-02-13|various|medium
6WSG764|1993-10-30|various|medium
BAQ-088|1984-08-26|various|medium
8HQU722|2003-12-11|various|medium
2XOJ348|2004-07-18|various|medium
2GXU923|1981-06-24|various|medium
MJK-1285|2015-04-10|various|medium
RAD-9248|1984-06-12|various|medium
QLH-423|2015-02-01|various|medium
DKO-0926|1988-01-22|various|medium
GRE-464|1997-05-28|various|medium
NDR-658|1993-12-25|various|medium
CXG-1059|1973-10-15|various|medium
CLG-6118|2003-11-19|various|medium
MWF-121|1978-10-25|various|medium
LSE-9490|1983-04-02|various|medium
8EVZ445|2010-07-26|various|medium
6OHN644|1972-03-02|various|medium
2JAY951|2018-07-20|various|medium
5SWH137|1991-06-26|various|medium
GZO-422|1996-07-14|various|medium
ANW-763|1980-06-27|various|medium
7CXU213|2012-10-16|various|medium
WVB-236|2003-02-08|various|medium
YVH-309|1999-02-08|various|medium
BZS-5093|1985-07-30|Jazz|medium
SFG-468|2012-03-23|Jazz|medium
OBV-090|1999-12-02|Jazz|medium
5HGI267|1995-01-17|Jazz|medium
HLK-4069|1972-02-02|Jazz|medium
7EYC811|1996-07-05|Jazz|medium
LXU-2374|2015-12-03|Jazz|medium
UGV-2120|2007-05-24|Jazz|medium
YMC-034|2017-12-07|Jazz|medium
EBM-222|1978-09-21|Jazz|medium
NEJ-9239|2002-06-20|Jazz|medium
JHB-7722|1980-03-15|Jazz|medium
5NAN466|1993-09-09|Jazz|medium
KTM-4286|1977-07-15|Jazz|medium
KTT-0138|1974-07-12|Jazz|medium
ZDC-039|1983-04-17|Jazz|medium
COL-1902|2002-08-31|Jazz|medium
8GYG681|1997-02-09|Jazz|medium
3IHN666|2012-01-04|Jazz|medium
QIS-4942|2000-03-05|Jazz|medium
3CFS157|1998-07-16|Jazz|medium
WXI-2756|1974-12-07|Jazz|medium
HTO-579|2010-08-21|Jazz|medium
3PWB277|2016-11-02|Jazz|medium
5JUO515|1971-12-09|Jazz|medium
RQR-284|1971-07-16|Jazz|medium
EAI-8735|1984-02-18|Jazz|medium
TUF-919|1981-09-22|Jazz|medium
VQN-495|1975-10-16|Jazz|medium
QGO-9496|1970-09-06|Jazz|medium
UMU-1668|2012-03-14|Jazz|medium
OYA-9749|1999-02-20|Jazz|medium
4TJH149|1973-07-22|Jazz|medium
1VDD553|1984-03-28|Jazz|medium
3BJM481|1980-11-14|Jazz|medium
HHQ-464|1994-08-05|Jazz|medium
4EKT466|2004-12-16|Jazz|medium
TBN-9602|2010-11-17|Jazz|medium
YJF-731|1995-06-24|Jazz|medium
WNQ-329|1990-09-14|Jazz|medium
PWJ-560|1988-01-03|Jazz|medium
YBZ-723|1999-09-05|Jazz|medium
SJX-2205|2018-09-26|Jazz|medium
FUL-2824|1983-12-15|Jazz|medium
DDL-217|2007-12-11|Jazz|medium
RKR-210|2014-05-20|Jazz|medium
AKH-1677|1984-07-06|Jazz|medium
UMB-0731|2006-04-26|Jazz|medium
9CLL766|2010-06-21|Jazz|medium
STB-3606|1999-04-05|Jazz|medium
KVX-856|1993-04-30|Jazz|medium
KDX-9210|1993-04-04|Jazz|medium
9QAV714|1973-01-07|Jazz|medium
7ZPW362|1980-08-31|Jazz|medium
OPK-6908|2004-01-18|Jazz|medium
7IZC164|2005-06-25|Jazz|medium
ZDA-644|1986-10-14|Jazz|medium
3KGL834|2011-04-22|Jazz|medium
MRQ-662|1983-07-28|Jazz|medium
WNA-3622|1982-04-10|Jazz|medium
1HLY496|1989-04-29|Jazz|medium
TRT-087|1976-09-17|Jazz|medium
6WWV659|2004-11-10|Jazz|medium
RKU-8083|2017-05-18|Jazz|medium
8VLR817|2013-11-16|Jazz|medium
WJS-940|1982-09-03|Jazz|medium
2KGB733|2013-11-18|Jazz|medium
5JSL563|1989-08-29|Jazz|medium
XPT-691|2012-11-12|Jazz|medium
GQZ-5316|1996-01-25|Jazz|medium
SLB-8119|2010-12-13|Jazz|medium
OZB-989|1989-01-09|Jazz|medium
JRM-0026|2015-07-05|Jazz|medium
TUU-2516|1999-11-26|Jazz|medium
DMK-981|2012-10-06|Jazz|medium
CFC-6008|2010-10-25|Jazz|medium
DEK-953|1983-09-15|Jazz|medium
3KOG236|1971-04-17|Jazz|medium
FNS-283|1976-01-17|Jazz|medium
OCL-151|2007-08-19|Jazz|medium
BVA-722|2013-01-24|Jazz|medium
ZHV-384|1994-11-18|Jazz|medium
BRX-0375|1984-05-05|Jazz|medium
TMK-021|1992-01-08|Jazz|medium
CZQ-8487|1994-03-24|Jazz|medium
YXY-6535|2011-08-22|Jazz|medium
8JSP958|2003-04-08|Jazz|medium
OFX-8300|2011-12-24|Jazz|medium
5SGM538|2005-08-23|Jazz|medium
AER-4561|1994-05-18|Jazz|medium
ZCL-575|1983-07-24|Jazz|medium
KIH-865|2015-07-20|Jazz|medium
RNS-4247|1972-05-31|Jazz|medium
7SIL415|1988-03-25|Jazz|medium
IYA-7915|1985-07-21|Jazz|medium
EDF-968|1990-06-06|Jazz|medium
DYU-327|1983-09-03|Jazz|medium
MLT-953|2009-09-20|Jazz|medium
6GSW552|1970-10-05|Jazz|medium
AHB-1560|1970-04-20|Jazz|medium
CKL-157|2017-03-04|Jazz|medium
DBQ-7764|2003-03-13|Jazz|medium
IWT-150|2013-04-29|Jazz|medium
VFG-595|2002-04-08|Jazz|medium
KMS-265|1981-07-06|Jazz|medium
6HJL162|2008-03-14|Jazz|medium
CMD-1261|1995-05-20|Jazz|medium
7EVB922|1980-06-23|Jazz|medium
WAY-166|1988-08-02|Jazz|medium
NAN-6931|1981-08-21|Jazz|medium
ZOA-767|2011-12-17|Jazz|medium
UQP-0858|2015-04-22|Jazz|medium
3NRS444|1998-01-02|Jazz|medium
4EEJ876|2012-04-07|Jazz|medium
HCN-7972|2007-07-24|Jazz|medium
LKC-6651|1997-06-10|Jazz|medium
JPA-9631|1980-12-16|Jazz|medium
2BHQ911|1983-09-29|Jazz|medium
ZSC-196|2004-04-23|Jazz|medium
9VBJ194|1990-12-11|Jazz|medium
EJB-9881|2007-06-11|Jazz|medium
1LZZ156|2004-04-09|Jazz|medium
ZEP-110|1989-05-15|Jazz|medium
LWZ-9945|2008-11-22|Jazz|medium
KAB-6468|1976-11-28|Jazz|medium
2RUE686|2002-08-08|Jazz|medium
4JIZ791|1976-12-15|Jazz|medium
OXN-178|2007-02-04|Jazz|medium
NRS-6880|2008-02-22|Jazz|medium
KTD-867|1976-04-08|Jazz|medium
TDC-4959|2003-06-22|Jazz|medium
YQV-825|1985-01-22|Jazz|medium
IHP-1301|1979-11-12|Jazz|medium
DXG-1848|1982-12-17|Jazz|medium
QPH-723|1970-08-04|Jazz|medium
XLE-690|1990-08-25|Jazz|medium
3KPB898|2003-07-10|Jazz|medium
AFU-7268|1980-01-26|Jazz|medium
3CTO853|1989-12-29|Jazz|medium
8NVA149|1977-08-15|Jazz|medium
AQK-8334|1988-04-18|Jazz|medium
RPB-0096|1975-06-26|Jazz|medium
NOL-580|1977-09-01|Jazz|medium
OJL-3774|2006-07-06|Jazz|medium
4BGR782|1975-01-12|Jazz|medium
9XGV162|2008-04-29|Jazz|medium
ZIF-058|1977-01-22|Jazz|medium
NKG-971|2003-11-17|Jazz|medium
BWY-286|1992-01-27|Jazz|medium
RMX-6399|1982-12-17|Jazz|medium
8GLI934|1976-09-22|Jazz|medium
HWT-110|2018-09-01|Jazz|medium
4SGC357|1977-07-25|Jazz|medium
MFY-082|1989-04-18|Jazz|medium
HEZ-530|2010-01-03|Jazz|medium
LIC-4709|2015-07-01|Jazz|medium
1LJA365|1989-08-18|Jazz|medium
ZKX-8667|2015-09-13|Jazz|medium
HLF-0808|1992-03-14|Jazz|medium
GCV-8432|1979-09-13|Jazz|medium
ODY-549|1997-10-03|Jazz|medium
XEZ-1264|1984-04-16|Jazz|medium
MRW-196|1972-02-22|Jazz|medium
UIN-991|1991-04-01|Jazz|medium
8LUL894|2015-03-27|Jazz|medium
MHE-148|1985-03-28|Jazz|medium
OVJ-708|2014-04-18|Jazz|medium
OQA-001|1991-09-12|Jazz|medium
OTB-2503|2000-04-14|Jazz|medium
NGE-7814|2015-02-23|Jazz|medium
RCR-9329|1970-12-03|Jazz|medium
1JDK396|2018-04-24|Jazz|medium
FWA-7245|1984-02-09|Jazz|medium
OWP-4876|1993-08-21|Jazz|medium
QCZ-7868|2005-10-24|Jazz|medium
JTN-1830|1976-01-27|Jazz|medium
TVG-480|2005-12-13|Jazz|medium
5KRL671|2008-11-16|Jazz|medium
JQU-417|2001-11-08|Jazz|medium
MNS-6753|2017-02-04|Jazz|medium
HXW-963|1996-10-16|Jazz|medium
KVH-476|2011-07-31|Jazz|medium
MOU-8508|1980-12-18|Jazz|medium
JAO-5139|1990-11-05|Jazz|medium
